icsd_id,bandgap_gga,bandgap_hse
262932,5.597504,7.450351
417475,5.424111,7.208303
418006,5.626477,7.480158
93121,0,0
97546,5.474514,7.293085
33885,4.188737,5.694378
67676,3.257509,4.744214
38029,4.946424,6.673267
21080,3.929675,5.480182
62095,6.130839,7.980456
172780,5.01015,6.666806
172781,4.874168,6.797024
201750,3.483559,5.34879
157186,4.994645,6.785732
24766,5.138224,6.893978
30119,4.206662,5.974825
33532,3.884295,5.035648
160296,4.150297,5.788763
185709,4.54803,5.985132
100395,4.998391,6.828885
100450,4.958796,6.814403
167293,5.446113,7.375783
18204,3.846206,5.124649
14270,4.053173,5.758751
2817,3.759541,5.458269
34803,3.249339,4.783942
167316,4.947751,6.674441
74607,4.568016,6.295984
245370,3.941468,5.432838
181883,0,0
412392,3.371378,4.945521
16514,3.82947,5.758533
200229,3.826513,5.738276
423937,3.021095,4.873908
50673,2.968504,4.831459
155917,4.111082,6.993539
202862,3.383016,5.197929
75927,4.157311,6.043998
16762,3.648107,4.777555
413150,3.847343,5.127894
37187,3.515236,4.630348
31879,4.58472,6.289312
23316,3.051796,4.300801
29534,3.292106,5.105147
2887,3.220539,5.003832
202249,3.322757,4.487642
187098,0.168997,0
420296,3.24508,5.013541
420297,3.526982,5.352765
10400,3.690532,4.711199
248274,4.015177,5.101905
420295,4.039163,5.924329
14327,3.260817,5.149174
413151,3.066499,4.214945
82092,0,0
411864,0,0
411333,0.558785,1.564499
2641,3.299117,4.461295
59849,5.485543,7.233285
61354,6.528319,8.388584
15383,4.548173,6.343239
200891,5.358479,7.09595
9105,5.250463,7.039469
100015,5.268122,7.05359
44162,5.265501,7.05728
402404,3.390472,4.938013
20097,6.042639,7.806291
30282,5.224012,6.934597
280076,4.764238,6.458952
419180,3.605118,5.386334
417031,4.489594,6.215421
24656,5.149179,6.991214
79721,5.098989,6.941816
24036,5.170164,6.99626
203226,4.963573,6.658985
155112,3.601329,5.019564
409942,5.728678,7.513431
423027,5.546402,7.29965
15967,4.454754,6.156281
91545,4.553384,6.223742
84855,4.259603,5.493321
419469,6.471796,8.285959
412710,6.327821,8.475414
14361,3.993664,5.810452
412659,5.728075,7.548705
2833,4.757963,6.396489
185672,4.207923,5.549713
249206,3.582874,4.764721
27404,7.121015,9.034399
424545,5.210312,7.014961
68475,5.672291,7.381211
99049,4.929618,6.610038
69163,0,0
172759,0,0
40287,4.325766,5.909878
66035,3.90997,5.403711
158389,4.403424,6.182024
166091,4.393441,6.237686
261703,3.229909,4.933727
2751,2.665147,4.048379
79628,2.51471,3.941353
88592,2.640922,4.028405
92180,2.666068,4.05103
40285,5.270758,7.025116
85054,0,0
195973,0,0
60660,3.091382,4.982752
23276,3.301365,4.516332
173889,0,0
43799,0,0
75994,0,0
50275,0,0
66344,0,0
30660,2.222387,1.361396
72269,0,0
94312,0.249462,0.669468
15520,0,0
160287,0,0
172175,0,0.091153
172176,0,0
6245,4.539245,6.133302
27049,0.325554,1.883683
97459,3.127463,4.620328
23743,4.492593,6.066554
33730,5.951653,7.785113
155511,4.585224,6.059343
166845,3.261728,4.757762
15486,4.766867,6.388706
2394,5.438068,7.277815
80067,4.354034,6.071903
68714,0,0
189053,0,0
54725,0,0
202750,0,0
100313,4.765202,6.40298
28476,4.623598,6.20885
81849,2.427259,3.914833
39707,3.103825,4.603107
159409,0,0
72480,3.319247,4.726492
95193,4.667362,6.160752
37069,3.222398,4.377228
79810,0,0
100791,0,0
100792,0,0
1449,3.471282,4.896896
69450,5.223787,6.922389
100689,3.326391,4.740928
87118,3.407647,4.799136
391435,4.1527,5.420508
166900,4.006647,5.478863
166901,4.043707,5.50777
16028,3.009771,4.292534
74686,0,0
50445,6.068525,7.885094
15362,4.146132,5.743063
100404,5.852689,7.734014
1291,6.023349,7.929191
33808,3.095574,4.53287
26179,4.108437,5.672513
65247,3.69012,5.275405
181885,0,0
62479,0,0
419606,0,0
423915,0,0
24096,3.113753,4.304606
261432,0,0
407294,3.217038,4.333456
263051,0,0
10481,0,0
181425,0,0
89453,2.722783,3.895156
94334,2.175446,3.396097
9622,0,0
163387,0,0
155234,3.489883,4.797294
167074,3.888214,5.108673
74769,4.124665,5.539006
73299,3.035697,5.068573
34105,4.692424,5.991469
74767,3.82052,5.200373
15222,3.057398,5.093367
1302,4.41882,6.068606
74768,3.977724,5.377755
76966,3.369817,4.716495
419384,4.257597,5.724544
61158,4.218755,5.812752
67264,4.339291,5.792249
418452,4.197583,5.506428
150,5.009342,7.193598
161818,4.251967,6.225013
18164,5.020215,7.038747
280991,4.17331,6.140544
52152,4.174402,6.145955
83607,4.955496,6.934297
33662,0,0
14156,3.164576,4.786999
662,3.703349,5.436568
66943,3.604241,5.321961
96486,3.724427,5.70511
245388,4.357432,6.094499
245392,4.178562,5.835367
245393,5.070461,6.8235
245394,5.160866,6.940127
245395,3.055863,4.515537
245396,4.361731,6.025204
245397,4.787026,6.387643
245398,4.654853,6.332092
