material_id,formula,e_form_pred_n0,e_form_ale_n0
scn-50832,Cs2RbHfZnF5,-2.7785,0.0446
scn-50833,RbMgOsF6,-2.6428,0.0341
scn-50834,LiTa2SbO6,-2.6349,0.053
scn-50835,MgMn(PbO3)2,-1.79,0.0445
scn-50836,ZrTlN5,-0.3071,0.0709
scn-50837,FrPbO3,-2.1216,0.0436
scn-50838,Sr2TaIO6,-2.6322,0.0499
scn-50839,NbTl(VSb4)2,0.0058,0.0786
scn-50840,ScTl3Ga,-0.0397,0.0124
scn-50841,AtCl2,-1.4361,0.0295
scn-50842,Na2MgZrO6,-2.1232,0.0626
scn-50843,Sr3Hf2Bi7,-0.45,0.0148
scn-50844,FrSr2TaO6,-3.4104,0.0368
scn-50845,Sr2Ta3RuO11,-3.0888,0.0309
scn-50846,Na2Ti6In13,0.0363,0.0324
scn-50847,LiTaCr5Ge,0.1646,0.0494
scn-50848,IN3O4,0.4928,0.3506
scn-50849,Bi3Sb3O13,-1.6548,0.0791
scn-50850,AlTl2ClF6,-2.4031,0.0616
scn-50851,K4Y5O12,-2.68,0.0467
scn-50852,Cs4Pb,0.0187,0.0159
scn-50853,Nb3WO8,-2.455,0.0844
scn-50854,Se(NO)2,1.3276,0.2985
scn-50855,ScSn(PbO3)2,-2.2506,0.0653
scn-50856,CsCa2AlO6,-2.2415,0.0592
scn-50857,Sr(RuO2)2,-1.8112,0.0403
scn-50858,YCo7O19,-1.3904,0.0669
scn-50859,K8Sr3Ta2,0.7521,0.0313
scn-50860,ReO,0.6047,0.1841
scn-50861,SrCa(NbS3)4,-1.5442,0.0374
scn-50862,CaZn(BiO3)2,-1.7164,0.0418
scn-50863,Nb4N3O13,-1.2802,0.4169
scn-50864,Y(MoO3)3,-2.4264,0.0334
scn-50865,NaNbSb3,-0.1829,0.0196
scn-50866,Ba2HfTa6(Bi2O9)3,-2.8027,0.0368
scn-50867,Nb6Tl2Ge,0.1547,0.0672
scn-50868,BaTa2Cl2O7,-2.6557,0.0717
scn-50869,Ca4At2O9,-2.9713,0.027
scn-50870,Nb2O6F,-2.5252,0.1155
scn-50871,K6Sr2TaGa,0.5401,0.0304
scn-50872,CaScAlO5,-3.023,0.0954
scn-50873,Rb5Ba2NaO15,-0.8132,0.3039
scn-50874,CaTa4Cu11,0.0769,0.0186
scn-50875,FrYTi2(SiO5)2,-3.3744,0.0367
scn-50876,KTi2SnO6,-2.9194,0.0268
scn-50877,Na2CaY4Bi2O15,-2.3839,0.11
scn-50878,Nb2CdGe6,0.0176,0.0374
scn-50879,KPb2F6,-2.7995,0.0309
scn-50880,Fr2Pb,0.466,0.1836
scn-50881,BaCoO4,-1.4415,0.1402
scn-50882,BiI7O19,-1.0011,0.0744
scn-50883,Cs2Sr3Ta4O12,-3.1063,0.0437
scn-50884,ScNbWO6,-2.8249,0.0382
scn-50885,Hf2TlCl7,-2.1206,0.0308
scn-50886,CaAt2H2O7,-2.0222,0.0953
scn-50887,Ca2TaBiMo6,0.4805,0.0547
scn-50888,MgTi2GaO6,-3.0448,0.0313
scn-50889,ZrTi(Pt3Pb)2,-0.4364,0.0188
scn-50890,MgTi3Nb2(MoO3)6,-2.0879,0.1206
scn-50891,BaTe2H2O7,-1.7597,0.0382
scn-50892,CsTi2BiO6,-2.8257,0.0522
scn-50893,CaTa2(PO3)3,-2.3857,0.0814
scn-50894,KRb2Ba5TiO,-0.3681,0.0263
scn-50895,Ba3Ta3GeO12,-3.2639,0.0276
scn-50896,Ti4FeBiRh15Pb4,-0.1894,0.0163
scn-50897,Ta2Bi2IO9,-2.3992,0.0637
scn-50898,Sr3MgTa2Pt9,-0.8108,0.0129
scn-50899,Zr2Nb2(PoO4)3,-2.9058,0.0491
scn-50900,Y2Ti2I7,-1.0234,0.0646
scn-50901,Cs3TaO7,-1.5962,0.0633
scn-50902,BaZrGa3,-0.2564,0.0223
scn-50903,CaTaCr5Bi,0.4964,0.0303
scn-50904,SrTa2V9Bi2,0.2797,0.0343
scn-50905,Y2Hf2Pb7,-0.1581,0.0217
scn-50906,CsTaNi6W,0.1904,0.0246
scn-50907,TlFeWO5F,-1.8477,0.158
scn-50908,BaY5Ti2,0.2148,0.0137
scn-50909,TiTlPd(O2F)2,-2.0784,0.045
scn-50910,KGe4Bi5O18,-1.8042,0.12
scn-50911,KYTa2Cu7,0.206,0.0182
scn-50912,Cs2YTcF6,-2.9569,0.0347
scn-50913,LiWSO6,-1.9993,0.0289
scn-50914,NaNb4Re5O18,-2.2345,0.06
scn-50915,Cs6NbTlW,0.8929,0.0471
scn-50916,K2RbBa6Sc,0.148,0.0133
scn-50917,Fr2CaMoO6,-2.9061,0.0282
scn-50918,Ba5Nb4Cr15,0.6478,0.0596
scn-50919,Ba3Nb2ZnTe9,-0.8639,0.0154
scn-50920,ScCdCl,-1.161,0.0187
scn-50921,Cs2NaSnOF5,-2.7427,0.0259
scn-50922,Ba3Ta9Nb2Cd,0.5208,0.0387
scn-50923,Na3ScMn6,0.7942,0.1119
scn-50924,Mg3GaF7,-3.3905,0.0517
scn-50925,TaN3O7,-0.3364,0.2111
scn-50926,ZrNi3Pb,-0.1113,0.0167
scn-50927,AsRuO5,-1.4269,0.0359
scn-50928,AtWO4,-2.0256,0.0297
scn-50929,Mg(OsSe2)2,-0.0913,0.0247
scn-50930,Sr3BiS4,-1.961,0.1491
scn-50931,Sn2Mo2S3,-0.6872,0.0282
scn-50932,SrZrIn3,-0.3081,0.0091
scn-50933,TaBrF7,-2.5377,0.0541
scn-50934,KNb3O6,-2.6875,0.0387
scn-50935,Mo2W2O7,-1.3293,0.1804
scn-50936,TaGeSbO5,-2.3521,0.0462
scn-50937,K2Ti,1.0576,0.1465
scn-50938,Li2MgTi3In8,-0.0756,0.0185
scn-50939,KNaNbRhO5,-2.3068,0.0192
scn-50940,KCa2Cd3O10,-1.2743,0.1952
scn-50941,MgTiIr2(PbO3)4,-1.6661,0.1077
scn-50942,KNb3As8,-0.4573,0.0139
scn-50943,NbAl(PbO3)2,-2.4893,0.0299
scn-50944,TlGaO4,-1.1673,0.2095
scn-50945,Se(BrO)2,0.0608,0.2549
scn-50946,Li2N6O13,-0.5585,0.2608
scn-50947,Ca2AlO6F,-2.2275,0.0934
scn-50948,KNa(OsO3)2,-1.6038,0.033
scn-50949,Ti4In2O9,-2.9276,0.0408
scn-50950,GaSnF,-1.1787,0.0376
scn-50951,Ta2Cr5,0.0273,0.0342
scn-50952,CaScTaTiO6,-3.3966,0.0441
scn-50953,TaCr(AtO3)2,-2.4023,0.045
scn-50954,Mo3PO4F3,-2.1234,0.0785
scn-50955,K4Ti3Nb2O15,-2.8868,0.0482
scn-50956,Sr4Ti3Cr10,0.6393,0.0342
scn-50957,K3BaLi,0.1787,0.0121
scn-50958,BaTa4Sn11,0.0725,0.0327
scn-50959,Ca2ScTaFe6,0.342,0.0463
scn-50960,TlSO3,-0.6076,0.3727
scn-50961,BaHgF3,-2.889,0.028
scn-50962,K2Zr(WO4)3,-2.5175,0.0243
scn-50963,Ba2Sc6TaAl,0.3056,0.0206
scn-50964,K3TeF6,-2.7884,0.0288
scn-50965,NaCaSc2Nb3O12,-3.2705,0.0296
scn-50966,Na2ZrNF8,-2.4218,0.0632
scn-50967,Ba2Na(BrO3)5,-0.8788,0.2843
scn-50968,YTi2Cr(SiO5)2,-3.2064,0.0379
scn-50969,KTi4Mn(BiO6)2,-2.7412,0.0322
scn-50970,BaTi4P9,-0.8507,0.0282
scn-50971,BrClO3,-0.4605,0.0827
scn-50972,Ba4Ca2Ti3Nb2O18,-3.4034,0.0298
scn-50973,SrMgF3,-3.4881,0.1455
scn-50974,Bi2F9,-2.2452,0.0576
scn-50975,CaTi2SeO6,-2.8751,0.0349
scn-50976,CaTa2Zn2O7,-2.4865,0.0707
scn-50977,ZrAuO3,-2.354,0.0371
scn-50978,Zr2SnBiO6,-2.6374,0.0438
scn-50979,Na2Cr4W2O11,-2.087,0.07
scn-50980,Ge3W,0.4283,0.0459
scn-50981,NaTi2BiRu6,0.0789,0.0274
scn-50982,LiBi(PbO3)2,-1.4503,0.0391
scn-50983,SrTa2(PtO3)3,-1.4837,0.1638
scn-50984,Ca3V4(O6F)2,-2.8361,0.0596
scn-50985,Ca2Ti5(Ni9Bi2)2,-0.22,0.0135
scn-50986,TcSnCl3,-0.8989,0.0309
scn-50987,KTaCuO6,-1.7073,0.0635
scn-50988,Ta2Ga2O7,-2.5909,0.0672
scn-50989,Ga3NF6,-2.3609,0.0429
scn-50990,Rb3ScAs6,-0.3965,0.0197
scn-50991,BaHf9(TaBi)2,0.0879,0.0267
scn-50992,TiTlGe5WF,-0.3407,0.0893
scn-50993,Ba4Nb2TcO12,-2.9561,0.0223
scn-50994,Ba3SrTa2Co9,0.2466,0.0351
scn-50995,SrTa2Mn2O9,-2.7799,0.1589
scn-50996,RbBaS3,-1.3591,0.0522
scn-50997,Ca2Si2ClO7,-2.6744,0.1101
scn-50998,KNbIn3O9,-1.9738,0.0552
scn-50999,BiAuO4,-0.654,0.0554
scn-51000,CaSO2,-2.0594,0.0534
scn-51001,ZrPd3Pb,-0.5176,0.0117
scn-51002,Sr2ZrGe4,-0.4251,0.0141
scn-51003,K2NaAtOF5,-2.9707,0.0255
scn-51004,Fr5Cs2RbZrO,-0.1081,0.0427
scn-51005,MgNb2(AuO3)3,-1.3523,0.347
scn-51006,TiRh2(WO4)3,-1.9254,0.1583
scn-51007,CsSrV3,1.348,0.0454
scn-51008,As2Pb7F12,-2.1968,0.0306
scn-51009,TlNF4,-1.3043,0.4474
scn-51010,ZrAlF5,-3.5062,0.0493
scn-51011,Ba4MgO9,-1.9286,0.0969
scn-51012,FrTaGeO5,-2.8325,0.037
scn-51013,CaNb6O16,-3.0594,0.0293
scn-51014,ScTiGeO4,-2.8473,0.0475
scn-51015,AlMo3F6,-1.6174,0.21
scn-51016,Ba2TiO5,-2.9337,0.0575
scn-51017,CsRb2PtF6,-2.4861,0.0272
scn-51018,AlTlN4,0.0259,0.1191
scn-51019,Ba3MgWAuO9,-2.4146,0.0321
scn-51020,Ba5Cr2Cl2O9,-2.6581,0.0318
scn-51021,Rb2Li2O5,-1.0793,0.084
scn-51022,CaTa2Tl2O7,-2.7898,0.0281
scn-51023,HfW3(ClO6)2,-1.9973,0.0612
scn-51024,KPb3O8,-0.9442,0.1686
scn-51025,NbIn3O7,-2.2361,0.0235
scn-51026,Sr(AlBi2)2,-0.1954,0.0163
scn-51027,KRb2ScCd6,-0.0042,0.0143
scn-51028,CaNb4TlO12,-2.871,0.046
scn-51029,GaNiBr3,-0.3643,0.0765
scn-51030,CaO3,-1.6171,0.1276
scn-51031,Ta2Fe5,-0.1108,0.0211
scn-51032,Cs14LiNb3Bi4,0.21,0.0286
scn-51033,Ga2BiF7,-2.4992,0.039
scn-51034,CaTi2At6Pb,-0.0899,0.0746
scn-51035,Li2CaGe2O7,-2.1109,0.0581
scn-51036,Ca(TaMo3)2,0.1688,0.0607
scn-51037,LiSn2Pb,-0.0551,0.0119
scn-51038,Sr3Ta2Pd6O11,-1.8642,0.1535
scn-51039,Ta2Mn2O9,-2.4761,0.0607
scn-51040,TiP2(Ir3O8)2,-1.5973,0.0659
scn-51041,ScNbAl2O7,-3.3368,0.1357
scn-51042,TiNbTlFe5,0.2215,0.0288
scn-51043,Nb2Mo2PbO9,-2.1215,0.0524
scn-51044,SrTa4Cr11,0.3432,0.0371
scn-51045,Ba2Na(MoO3)5,-2.3527,0.0241
scn-51046,Sr4Hf,0.4766,0.0215
scn-51047,BaRh4O9,-1.467,0.0285
scn-51048,Cs6KTi2Bi,0.3509,0.0494
scn-51049,TiNbBi2OsO9,-2.2288,0.0341
scn-51050,Sr2Nb4Ga2O13,-2.7569,0.0419
scn-51051,Ca5Ta4Cr15,0.4301,0.0506
scn-51052,TaCr(RuO3)2,-1.942,0.0985
scn-51053,Nb4Cr5AgO18,-2.5066,0.042
scn-51054,KNbTcO5,-2.4374,0.0253
scn-51055,BaSrNbOsO6,-2.648,0.0305
scn-51056,CaH2Pd2O7,-1.1503,0.0574
scn-51057,Al2TeO4,-2.4286,0.062
scn-51058,MgTi2CuO6,-2.8546,0.0275
scn-51059,Ba4Na2Pb2O11,-1.8944,0.1113
scn-51060,TaTlRhO5,-2.0942,0.0411
scn-51061,SbMoBr,0.0718,0.0892
scn-51062,NaBi(AuO3)2,-0.8732,0.0422
scn-51063,Cs2CaZrF8,-3.795,0.0269
scn-51064,Ba(NbSb3)2,-0.3723,0.0145
scn-51065,Ti4Mn4FeBiO15,-2.667,0.0338
scn-51066,Li2CaPt2O7,-1.6617,0.038
scn-51067,Nb2TcO6,-2.6356,0.0487
scn-51068,BaAgO3,-1.4349,0.08
scn-51069,Rb2Ti(RhO4)3,-1.5344,0.2445
scn-51070,Ta2MoO6,-2.8572,0.0364
scn-51071,Sr2TaInGe6,-0.2028,0.0552
scn-51072,K2TiAlOF5,-3.192,0.0436
scn-51073,Ba4Hf5ScO15,-3.7512,0.039
scn-51074,Mg2Ti3O8,-3.3323,0.0333
scn-51075,BrF2,-0.7907,0.1376
scn-51076,NbTe2OF5,-2.4321,0.0361
scn-51077,Ta3Zn2Fe3O14,-2.5346,0.0648
scn-51078,Zr2Ti(ClO3)3,-1.9948,0.1674
scn-51079,SrBi2Sb2O9,-1.9816,0.0538
scn-51080,MgPd2(PbO3)3,-1.2912,0.0505
scn-51081,Na2Ti2Ga5,-0.1658,0.0128
scn-51082,Ru2Pb2O7,-1.418,0.068
scn-51083,TaNbTl(O2F)2,-2.9619,0.0437
scn-51084,Ta2GeBiO6,-2.1926,0.0621
scn-51085,KTa2O7F,-2.4755,0.1162
scn-51086,RbYF8,-2.5507,0.0776
scn-51087,Ca2Cr2CoO7,-2.3897,0.1798
scn-51088,AlH2N2OF7,-1.8388,0.2968
scn-51089,TlPWO6,-2.2289,0.0279
scn-51090,ZrPdO4,-2.1147,0.0456
scn-51091,Cs2KYAs6,-0.4482,0.0223
scn-51092,NaTa4Ge5O18,-2.5853,0.0494
scn-51093,K3Li2Mg5O15,-1.4662,0.2679
scn-51094,NaZrZn2OF5,-2.7821,0.0382
scn-51095,Cs2RbCaZrF5,-2.9399,0.0464
scn-51096,Sr4Pb2O9,-2.2302,0.0681
scn-51097,BaNa2AlF7,-3.6784,0.0307
scn-51098,SrTlWO6,-1.9699,0.0528
scn-51099,Ta3CuO8,-2.8773,0.0346
scn-51100,TaO3F,-2.5008,0.0996
scn-51101,ScNb(AtO3)2,-2.5846,0.0341
scn-51102,NaSrGeO5,-1.7302,0.0933
scn-51103,Cs2ScNOF5,-2.6397,0.0431
scn-51104,SrHfCdF7,-3.6059,0.0414
scn-51105,NiW(O3F)2,-0.9725,0.098
scn-51106,KNb4AtO12,-2.8184,0.0282
scn-51107,LiTa6Tl2Ga,0.3702,0.0353
scn-51108,Sr2Ta3VO11,-3.2793,0.0299
scn-51109,Cs7Na2CrNi,0.4511,0.0538
scn-51110,LiTaReO5,-2.6303,0.0281
scn-51111,TaFe(PoO3)2,-2.2433,0.0595
scn-51112,K4Nb8Cu34SiP4,0.1633,0.1068
scn-51113,NaScAsO4,-2.6097,0.0317
scn-51114,NbTl3F6,-2.3494,0.0536
scn-51115,TiN2O5,-0.6389,0.5357
scn-51116,NaZr2TcO6,-2.7471,0.0344
scn-51117,Fr2Ti,0.1587,0.0742
scn-51118,Ti3ZnO7,-3.0861,0.0313
scn-51119,Ta2Ni3O8,-2.218,0.0488
scn-51120,KCa2V3O10,-2.6646,0.0506
scn-51121,Ni4TeSe,-0.031,0.0321
scn-51122,Cs2In(WO4)3,-2.1901,0.046
scn-51123,LiHf3Nb,0.0474,0.0299
scn-51124,Sr5Ti7Tc19,-0.0528,0.0211
scn-51125,Ta4(AtO3)5,-2.7941,0.0433
scn-51126,HfGaCl4,-1.8412,0.0261
scn-51127,FrTlF3,-3.1484,0.0371
scn-51128,Li2Ti6Fe13,0.0554,0.0386
scn-51129,SbIBr,-0.4354,0.0235
scn-51130,Na2NiO6,-0.5888,0.216
scn-51131,Nb4WO11,-2.7195,0.048
scn-51132,Li2Rh4O9,-1.3727,0.0405
scn-51133,AgBrF,-0.8798,0.0343
scn-51134,RbBa2TlO6,-1.6284,0.0698
scn-51135,KNa3Ti2Nb2O12,-2.8231,0.049
scn-51136,KPbO4,-1.031,0.1664
scn-51137,ScTa(SO3)2,-2.0405,0.29
scn-51138,BaNa2At2O7,-2.2948,0.0402
scn-51139,Te2Ir2O9,-1.3748,0.0391
scn-51140,AgBiCl3,-1.1356,0.0141
scn-51141,CaTaIO5,-2.4968,0.056
scn-51142,SrLi2Cl2O7,-1.1023,0.1752
scn-51143,YSn3F5,-2.5713,0.0503
scn-51144,TiV2CrOs10,-0.0148,0.027
scn-51145,Bi2Mo2PbO9,-1.7986,0.0299
scn-51146,SnSCl3,-1.1803,0.0242
scn-51147,Sc2At5O13,-2.7607,0.03
scn-51148,CaTa4Te11,-0.4391,0.0198
scn-51149,Y4Ti3SnHg14,-0.1812,0.0107
scn-51150,NaYSi2(IrO5)2,-2.383,0.0319
scn-51151,LiBiPO4,-2.3633,0.0336
scn-51152,Ta7ClO19,-3.1789,0.0676
scn-51153,KY3Ti4O14,-3.3046,0.0709
scn-51154,TiRe2F6,-1.902,0.0745
scn-51155,LiCa2N3O10,-0.6958,0.2576
scn-51156,Sr3Ta4Bi12F2,-0.4237,0.0378
scn-51157,CaTa2H2Se7,-0.5945,0.0777
scn-51158,TaTlSbO5,-2.4119,0.0269
scn-51159,Ba4NbSb,-0.0624,0.0227
scn-51160,Pb3W,0.6766,0.032
scn-51161,BiPNO,-0.4887,0.0696
scn-51162,Li2Ti3Tl2O10,-2.4707,0.0461
scn-51163,Tc4CO4,-1.1489,0.0589
scn-51164,Sr2TaInGa6,-0.2187,0.0144
scn-51165,Sc3Ta4(O6F)2,-3.487,0.04
scn-51166,Ba(NbTc3)2,0.048,0.0415
scn-51167,Ca2Ta4Ti5O18,-3.2288,0.0387
scn-51168,Tl2SbO4,-1.4696,0.0359
scn-51169,CaV2SbO8,-2.5416,0.0276
scn-51170,SrZrPd3,-0.6312,0.0108
scn-51171,NaTl2ZnF6,-2.4672,0.0348
scn-51172,Ba4Sr(HfPd3)5,-0.5573,0.0179
scn-51173,TaBi(NO3)2,-0.8797,0.1911
scn-51174,AuBrCl,-0.2343,0.0255
scn-51175,Hf3Zn2Bi3O14,-2.4725,0.0505
scn-51176,Rb3AsOF5,-2.7077,0.0232
scn-51177,Ba7Ti2Nb4F21,-3.1052,0.0693
scn-51178,Fe3Re4OF8,-1.6045,0.104
scn-51179,CsTaO7,-1.2895,0.1013
scn-51180,Ba2Cd2O7,-1.527,0.0892
scn-51181,Ta3Nb4O13,-2.922,0.0409
scn-51182,Pb9(Br5N2)2,-0.4746,0.082
scn-51183,NaZn2F7,-2.2537,0.0456
scn-51184,SrTa2Pt2O9,-2.2971,0.0549
scn-51185,CaBrF4,-2.6335,0.0776
scn-51186,Na2Nb2GaO7,-2.6263,0.0338
scn-51187,RbZrTc2OF5,-2.6034,0.0487
scn-51188,K2Ti(WO4)3,-2.4963,0.0376
scn-51189,Ba3(NbW4)2,0.5317,0.0424
scn-51190,Ba3CaAt2O9,-2.8627,0.0316
scn-51191,Ga2SO5,-2.0837,0.0293
scn-51192,MgScAu2F7,-2.7987,0.0377
scn-51193,SrTaNbO2,-1.8314,0.0549
scn-51194,TaMnNbV6,-0.1675,0.0315
scn-51195,RbNi10Bi3,0.0548,0.0326
scn-51196,LiTa3Tc8,-0.2462,0.0228
scn-51197,RbScO3,-2.3194,0.0643
scn-51198,Na6TaGe,0.3231,0.024
scn-51199,K3PbS4,-1.0462,0.0835
scn-51200,Ca2GaSO6,-2.3521,0.0473
scn-51201,Na2As7W2,-0.1305,0.0176
scn-51202,BaNb2V2As11,-0.3514,0.0252
scn-51203,AlZn3F6,-2.3088,0.1889
scn-51204,SrTa2O2,-1.8945,0.0945
scn-51205,LiGeO6,-0.854,0.1598
scn-51206,Nb3Pd3O13,-2.0109,0.0333
scn-51207,CaIn3O7,-1.7242,0.0662
scn-51208,AlPdF4,-2.7142,0.0339
scn-51209,Ba5Ta2Ru2O9,-2.6484,0.0388
scn-51210,KNb4AsSe13,-0.7195,0.0267
scn-51211,Li2Y5Ti2,0.0857,0.0128
scn-51212,WF3,-2.0304,0.0969
scn-51213,Cs2Na3HfO12,-1.235,0.1023
scn-51214,NaBiO,-1.0524,0.029
scn-51215,RbAl(TlGa3)2,-0.0243,0.0112
scn-51216,NaNbRhOF5,-2.6971,0.0383
scn-51217,LiCuO3,-0.8104,0.1818
scn-51218,CsY3F10,-4.1521,0.0408
scn-51219,SO2F,-1.8422,0.0778
scn-51220,ScTc6SbPb2,0.1456,0.0215
scn-51221,PPbBr3,-0.5526,0.0295
scn-51222,Ba3TiMn4O15,-2.2751,0.0517
scn-51223,Zn3PPb3O4,-1.1174,0.1182
scn-51224,Ba2SrFe6(Bi2O9)3,-1.6504,0.0588
scn-51225,Na2GaO3,-1.8719,0.037
scn-51226,Sr3Zr2Fe7,0.4059,0.0316
scn-51227,TlPb2WO6,-1.7156,0.0298
scn-51228,Ba5Ta4Ga15,-0.1957,0.0136
scn-51229,Ca4Sc9Ta2,0.2451,0.0575
scn-51230,MgTaAlO5,-3.2839,0.0403
scn-51231,Ca4P2O9,-3.3251,0.023
scn-51232,Sr5Hg4O15,-1.6006,0.0597
scn-51233,Nb2Bi2IrO9,-2.0696,0.0257
scn-51234,FrBa2ZrO6,-3.2334,0.0288
scn-51235,TaAlWO5,-2.6636,0.0402
scn-51236,KPtWO6,-1.6712,0.0382
scn-51237,Rb8ZrPb2,0.163,0.0224
scn-51238,KTi2BiAs6,-0.3101,0.0334
scn-51239,Y4TiSn3F14,-3.2811,0.0519
scn-51240,Na2TaNb4Bi2O15,-2.6557,0.0349
scn-51241,Li3Ga2F5,-2.4759,0.0527
scn-51242,Sr3I4(O6F)2,-1.7431,0.0999
scn-51243,Ba4Na2Au2O11,-1.6523,0.0781
scn-51244,MgTi3Nb2(O3F)6,-2.0173,0.1353
scn-51245,Li4As4C,0.0261,0.1912
scn-51246,Ti3(TcO3)4,-2.4564,0.0435
scn-51247,Li2P2O5,-2.5149,0.0442
scn-51248,In3W,0.6554,0.0328
scn-51249,NaCa2As3O10,-2.1519,0.0556
scn-51250,ZrTa2F6,-2.629,0.0518
scn-51251,BaHO3,-1.6493,0.0765
scn-51252,Ca3CCl,-0.7024,0.0368
scn-51253,VPb4F11,-2.7815,0.0287
scn-51254,CaZrCd2O8,-1.8858,0.1137
scn-51255,K3TaAg,0.6314,0.0332
scn-51256,TlMoO2,-1.4093,0.0395
scn-51257,Li2SnBiS4,-1.0693,0.0142
scn-51258,Cd(HgO3)2,-0.315,0.1304
scn-51259,Li3Cl2F5,-2.071,0.1464
scn-51260,Li2Ta2MnO7,-2.8911,0.0264
scn-51261,Rb3CuF7,-2.4208,0.0343
scn-51262,NbCo2OF5,-2.6029,0.0487
scn-51263,Zr2TiTl3O9,-2.5847,0.0417
scn-51264,NaNb3Pb8,0.2886,0.0231
scn-51265,MgTc2(PbO3)3,-1.8393,0.0263
scn-51266,BaTc2Bi2O9,-1.9165,0.0289
scn-51267,Ba4Li(NbRu4)3,0.0901,0.0317
scn-51268,Mg4Nb2WO12,-2.9201,0.0214
scn-51269,BaTi2Ga5,-0.3308,0.0135
scn-51270,Na2MgVCd7,0.0356,0.0155
scn-51271,Mg2TaZnO6,-2.6943,0.0533
scn-51272,YTiNb(O2F)2,-3.4509,0.0418
scn-51273,Cs2RbTiClF5,-3.1655,0.0318
scn-51274,Ta2SnCl6,-1.0615,0.0419
scn-51275,Tl10Pb9O4,-0.3223,0.0267
scn-51276,TaGaWO6,-2.4252,0.0466
scn-51277,Cs2KYPb6,-0.155,0.0255
scn-51278,CaTa2O6F,-3.3792,0.1026
scn-51279,Ba5Au4O15,-1.6499,0.052
scn-51280,K2Ba2O7,-1.5355,0.066
scn-51281,Ta2N2O7,-1.5956,0.2238
scn-51282,CsBaN3,1.1847,0.4621
scn-51283,ZrFe3OF5,-2.5335,0.0698
scn-51284,LiTa2BrO6F,-2.5313,0.0764
scn-51285,Cs2Hf(HgO4)3,-1.1162,0.0805
scn-51286,LiTa2V6Cu,0.2276,0.0198
scn-51287,MgAs(PbO3)2,-1.8212,0.0421
scn-51288,FrPbCl3,-1.5137,0.0328
scn-51289,CsZrF5,-3.8515,0.0265
scn-51290,Ti3(O2F)4,-2.1379,0.1492
scn-51291,MgTlCdF7,-2.5797,0.0489
scn-51292,TlGe4,0.2243,0.0319
scn-51293,YTa(CuO3)2,-2.4736,0.0251
scn-51294,In3PbS4,-0.7414,0.0383
scn-51295,LiGeSO5,-1.8345,0.0622
scn-51296,Ba3TlF13,-2.7984,0.0957
scn-51297,Sr(Nb3Cl8)2,-1.7818,0.0266
scn-51298,Sb3Cl3O13,-0.6263,0.2767
scn-51299,KTi3O7,-3.0937,0.0848
scn-51300,Ba3NaMgTiO9,-2.5123,0.0601
scn-51301,Ba6Ti2Cd,0.3269,0.0255
scn-51302,Ca2GaOsO6,-2.4171,0.0218
scn-51303,Ta2ZnAs6,-0.26,0.0254
scn-51304,NbGa(RhO3)2,-1.6691,0.077
scn-51305,TaGe3O7,-2.2915,0.0341
scn-51306,TiSnGe2O7,-2.271,0.0381
scn-51307,Tl2Bi2Se,0.0326,0.0507
scn-51308,Ba2Cr7O16,-2.2873,0.0708
scn-51309,Ca3AlO6,-2.7271,0.0529
scn-51310,FrO2,-2.5254,0.0704
scn-51311,OsSI,-0.1222,0.0393
scn-51312,FrO3,-1.4871,0.1305
scn-51313,TiZn(PoO3)2,-2.5878,0.0418
scn-51314,Ba3Ta2ZnPb9,-0.0252,0.0147
scn-51315,ScTa(NO3)2,-1.7359,0.107
scn-51316,PPb3Se4F3,-1.2435,0.0422
scn-51317,Ba2SrTa6(Rh2O9)3,-2.4931,0.0318
scn-51318,Sr3Ta2Nb6O11,-2.4413,0.0928
scn-51319,Ca(OsO3)2,-1.9359,0.0278
scn-51320,CaTaAlNi5,-0.2864,0.0119
scn-51321,Li2MnNb2O7,-2.7081,0.027
scn-51322,Ti11(IrO6)4,-2.7583,0.0503
scn-51323,SrLi2Br2O7,-0.8166,0.2401
scn-51324,BaZrCl3,-2.107,0.0412
scn-51325,Ta2Zn(GeO3)3,-2.1513,0.0574
scn-51326,Cs2BiO3,-1.6017,0.0342
scn-51327,Sr2GaSO6,-2.3825,0.0373
scn-51328,TaAlTlO5,-2.8799,0.0444
scn-51329,VIO5,-1.2513,0.1029
scn-51330,KBi(PO3)2,-2.2246,0.0404
scn-51331,InRe5Sn2,-0.0495,0.0382
scn-51332,TaIn(SbO3)2,-2.1135,0.0471
scn-51333,Cd4Hg16MoW3,0.5363,0.0377
scn-51334,SrHf3Zr,0.4416,0.0236
scn-51335,Tl2GaAsF6,-2.0875,0.0349
scn-51336,K2Hf2O7,-2.5793,0.2595
scn-51337,Ca2CrReO6,-2.7087,0.0272
scn-51338,SrZrCl3,-1.9734,0.0442
scn-51339,HfPb2ClO6,-1.684,0.1226
scn-51340,NaSrTi2O6,-3.1094,0.0373
scn-51341,Na3AtO4,-2.0002,0.0438
scn-51342,NaTi2PbO6,-2.7181,0.071
scn-51343,BaCa2O6,-2.0802,0.6281
scn-51344,In2WO4,-1.6873,0.0375
scn-51345,BaSr2Bi2O9,-2.0925,0.0796
scn-51346,Cs3W,1.3182,0.0619
scn-51347,Sr3Zr2Zn2O12,-2.5732,0.038
scn-51348,TlAu2N,0.4493,0.0369
scn-51349,NaTaCdO6,-1.7814,0.0757
scn-51350,MgTa2W2O7,-2.0648,0.0706
