material_id,formula,diel_ionic_pred_n0,diel_ionic_ale_n0
scn-55132,BaIn3C,7.8957,0.2786
scn-55133,Li2CaGa2O7,12.3853,0.486
scn-55134,Ca2Mo2O7,17.409,1.1273
scn-55135,BaNb2Bi2F9,15.2657,0.7873
scn-55136,Sr3Ta2VO9,59.8733,6.0906
scn-55137,Ba2HfZn4,13.425,0.5876
scn-55138,CaV2SeO8,82.646,14.6483
scn-55139,TaIn2BiO6,39.41,2.0788
scn-55140,CsOsBr3,7.2404,0.4646
scn-55141,Na8VTe7O24,12.5958,0.9601
scn-55142,Rb4NbO9,8.8528,0.4484
scn-55143,HfAtO4,28.9259,1.7991
scn-55144,BaPt2O5,4.7243,0.1699
scn-55145,Ca2ZrHg4,10.4853,0.2508
scn-55146,Na2VSeF7,10.6324,0.6666
scn-55147,TiNbTlSb4F2,11.2701,0.6526
scn-55148,KV4Bi5O18,28.0901,1.477
scn-55149,K2MgFeF7,20.896,2.1687
scn-55150,Zn3SO6,13.3519,3.746
scn-55151,Ta2CuO6F,58.6402,8.5405
scn-55152,NaTa4Tl18Bi5,57.8442,9.6806
scn-55153,HfMn3Pb,18.2698,0.9435
scn-55154,RbMgReF6,7.5492,0.439
scn-55155,Fr4Sr2Zr,22.0841,1.1341
scn-55156,KRb2ZrGeF5,9.718,0.3154
scn-55157,Cs2KRb5HfO,7.3854,0.264
scn-55158,Na2CrCdF7,80.8069,11.3375
scn-55159,Sr2CaRe6W,13.0775,0.6625
scn-55160,RbNa2ScF7,138.5746,12.5253
scn-55161,TaSnWO6,60.091,4.0892
scn-55162,AsPbCl3,96.9444,4.1771
scn-55163,Ti4Bi2P11,4.6599,0.2315
scn-55164,TaBiN4,12.884,0.6577
scn-55165,K2CrNiF7,41.0911,6.1783
scn-55166,Al(TlTc2)3,15.6965,1.0498
scn-55167,TaInGeO5,31.8181,2.7939
scn-55168,AlCd2NiF7,11.8293,0.4245
scn-55169,AlTlTe4,13.09,0.8044
scn-55170,Mg3Se4,3.5003,0.189
scn-55171,Ca3(Y4Ta)2,17.3124,0.6493
scn-55172,TaNbCl5,1.8076,0.1558
scn-55173,Ba3MgTiClO9,23.1495,0.8644
scn-55174,MgTiPb4(O6F)2,20.9322,1.5209
scn-55175,K3Ta3(RhO6)2,20.5944,0.9623
scn-55176,KLi2Ti2O7,41.2372,4.6534
scn-55177,LiNbCd3,11.7704,0.5654
scn-55178,Tl2Pb5F8,18.6399,1.4055
scn-55179,CaTlSb3,16.1752,0.6542
scn-55180,NbIn6GaPb2,20.8598,1.6904
scn-55181,Bi2Pd2Se,6.2089,0.4888
scn-55182,SbPb2ClO6,22.2704,0.4984
scn-55183,Ba2TaTeO6,38.1079,1.8541
scn-55184,TiPo(BiO3)2,56.8908,3.495
scn-55185,Ba2NbHg6Bi,8.9935,0.2914
scn-55186,Ba4LiNb3O14,28.375,1.4618
scn-55187,Sr3Li6Ta2Br11,7.1004,0.2089
scn-55188,Sr2Zr7Cl16,7.1111,0.263
scn-55189,Zn2MoO5,17.087,1.773
scn-55190,MgZrSi2I7,3.2275,0.1624
scn-55191,TlSbBr3,77.0287,5.2172
scn-55192,Rb10TiV2Cr,7.799,0.4458
scn-55193,FrSr3Ta2O9,48.7853,2.9553
scn-55194,Ca2Sc,16.0845,0.9446
scn-55195,MgBiO4,10.2639,0.3324
scn-55196,ScPo3F6,11.5419,0.3408
scn-55197,Bi2AuO5F,17.2523,1.8165
scn-55198,Na2CaBi2Te4O15,19.5343,1.7843
scn-55199,FrCd4W3O16,36.9845,2.7602
scn-55200,NbV3Ge10,14.6673,0.6848
scn-55201,Rb19Ta7Bi,7.8853,0.4306
scn-55202,CsBiWO6,41.0303,5.6179
scn-55203,Y3ClO7,45.5567,4.1424
scn-55204,Rb2CaOF5,7.3261,0.4067
scn-55205,TlBiSb4,51.5807,4.3417
scn-55206,Tl2W5,43.8693,4.4828
scn-55207,CsClF3,4.0774,0.2527
scn-55208,MgTa2(NO3)3,15.0959,4.7665
scn-55209,RbZrV2O8,49.0667,4.3743
scn-55210,LiTaMo6W,17.0226,1.0428
scn-55211,Os6Pb4O19,11.1856,0.5659
scn-55212,Rb2NaSbOF5,8.0849,0.3522
scn-55213,NF9,4.5826,0.6645
scn-55214,LiTa4Nb3O12,36.8359,1.9199
scn-55215,In2Pb,16.4797,2.353
scn-55216,HgGeCl3,35.6832,8.6611
scn-55217,MgVAs2F7,8.6476,0.2757
scn-55218,Se2IF3,6.4103,0.4475
scn-55219,Na2Pb2O5,12.2958,0.4674
scn-55220,NaCu2F7,3.7937,0.212
scn-55221,NaMg2TiOF5,20.143,3.2793
scn-55222,MgFeRu2F7,5.4411,0.2251
scn-55223,Ca2CoSi2Ru7,23.3597,1.5942
scn-55224,Li7NiRu7O,8.2641,0.2999
scn-55225,InPb8Br9O4,93.3785,7.0734
scn-55226,K3ReF7,5.5076,0.2952
scn-55227,Rb2NaHfPo5O,6.448,0.3222
scn-55228,KRb2ZrI5O,8.8078,0.4173
scn-55229,Cs2Ti(AsO4)3,7.8429,0.3308
scn-55230,Ba3(NbBr4)2,8.4147,0.278
scn-55231,Na2GaRuF7,13.223,1.1843
scn-55232,Sr2HfRu4,9.5631,0.6234
scn-55233,CaMg2AlF7,14.133,2.8353
scn-55234,Na2AlHgF7,21.0272,3.2182
scn-55235,VAs2F,2.9936,0.1677
scn-55236,Fr2Pb,20.5633,1.0638
scn-55237,Nb3ClO8,52.5996,3.9535
scn-55238,ScPo2PbOF5,18.7671,0.8268
scn-55239,Tl2CdF7,21.822,3.1313
scn-55240,MgV4Cr9,22.1737,0.994
scn-55241,Ca2TaO6F,17.0758,0.9392
scn-55242,K4MnNb8(P2O17)2,68.2068,5.781
scn-55243,K2Ta2NO7,73.5838,6.4649
scn-55244,Ta13(NbSb)3,12.7135,2.9661
scn-55245,Cs2Hf(Hg4W)3,13.8098,1.1488
scn-55246,KNbAlOF5,6.8431,0.3307
scn-55247,K3Ta3(CoO6)2,21.0235,1.425
scn-55248,Li2W3(AuO3)5,8.1809,0.4659
scn-55249,Ta3TeO9,43.8424,2.5028
scn-55250,Ba3Zr2Br7,10.059,0.4773
scn-55251,Sr(ReO2)2,11.9039,0.8157
scn-55252,Li2Ti4Cr9,16.7704,0.5082
scn-55253,Ge2Br2O7,6.2858,0.4288
scn-55254,LiNb3(N2O7)2,17.0637,5.3219
scn-55255,Sr2ScTaN6,21.9298,0.8538
scn-55256,Ba2CrNO6,18.7262,1.2743
scn-55257,Ca(TeO3)2,8.9954,0.3542
scn-55258,Ti3GeS8,5.9047,0.4374
scn-55259,NaCa2TaO6,29.8324,3.3469
scn-55260,Ba3CaTiTeO9,22.1889,1.1138
scn-55261,CaTlGe2O7,8.6447,0.246
scn-55262,Ta4(OsO3)5,12.6812,0.6835
scn-55263,TaTiNbO6,35.4952,2.6663
scn-55264,Ba2Na(SO3)5,7.5414,0.4329
scn-55265,LiSnNO4,17.3212,4.0818
scn-55266,CsPb2F8,15.2348,0.6826
scn-55267,Na2CaNi4Bi2O15,12.4023,1.1141
scn-55268,CsCd4W3O16,13.7393,0.9083
scn-55269,Al2AtO4,18.5557,1.2954
scn-55270,TaTlGeO5,25.8293,1.4394
scn-55271,Cs4NbSb,14.8735,0.4983
scn-55272,ZrTi4(CoO3)5,22.4907,1.0595
scn-55273,BaY2Ta2O7,55.3469,5.4738
scn-55274,Li2Ti2Bi5,21.5679,2.089
scn-55275,KTiCl2OF5,6.4502,0.3148
scn-55276,AlInTc4,16.0025,0.5696
scn-55277,NaYNb2O7,102.9022,67.4067
scn-55278,NaTaTeO6,35.2289,4.7626
scn-55279,Ti3(AtO4)2,12.8863,0.6767
scn-55280,NbGa2OF5,8.7551,0.4795
scn-55281,Rb3PdOF5,5.2696,0.1912
scn-55282,Cs2KTiFe5O,5.8708,0.5229
scn-55283,CsTaTlO6,61.5982,6.8795
scn-55284,Na8VO24F7,3.0509,0.3525
scn-55285,HfF2,5.613,0.3335
scn-55286,In2Ge3WO9,9.4624,0.6882
scn-55287,TiTlNi(O2F)2,25.0174,1.7549
scn-55288,Cs2RbSF6,4.8848,0.2342
scn-55289,Ca2AlTc2OF7,9.6399,0.3406
scn-55290,KSr2HfOF5,42.8353,8.7509
scn-55291,TlWNO6,29.4978,4.3445
scn-55292,Ta4CoO11,44.3143,2.6439
scn-55293,K3RbZrF5,8.0532,0.7378
scn-55294,Na4Ti5Ni12,10.3519,0.9182
scn-55295,Ca2HfCl4,8.5116,0.2668
scn-55296,Zr(GaO2)2,30.6357,2.3577
scn-55297,CsSbF3,10.1542,0.5576
scn-55298,Sr2CaRu6W,14.1299,0.5945
scn-55299,MgAlIn2F7,13.0161,0.4168
scn-55300,Na2Ta2V2Ga6O17,21.017,1.4228
scn-55301,AlSeO3,5.7181,0.2428
scn-55302,TePbF,33.3491,1.2902
scn-55303,Fr2SrTiBi2PbO12,16.5943,0.7471
scn-55304,TlAsBr3,54.9138,8.1092
scn-55305,HfPb2O5,14.8689,0.5434
scn-55306,Na2Ti6Bi13,18.8685,1.0099
scn-55307,Ca2TaCr6Ga,22.1363,1.3694
scn-55308,Sr(Nb3Cd8)2,21.8794,2.5691
scn-55309,CsRb2YV6,5.7745,0.3434
scn-55310,SrTaBi2O7,48.186,3.7457
scn-55311,Cs2LiAtF6,7.3586,0.4328
scn-55312,Hf5TaNb,22.7166,1.0722
scn-55313,MgTi3(ReO4)2,19.8214,1.5937
scn-55314,Ba3MgTiNO9,21.1342,0.8292
scn-55315,K3Na2Ta3O12,62.7648,3.9621
scn-55316,BaMn(NbIr3)4,7.9261,0.3136
scn-55317,Mg2SnO6,10.8365,0.5489
scn-55318,Li2Ti6Hg13,9.5651,0.5772
scn-55319,Ba4Li2O9,10.8912,0.4944
scn-55320,SnOs2F6,4.4101,0.2827
scn-55321,K5Ta2,4.3543,0.3018
scn-55322,TaTi2PbO6,77.6521,14.7825
scn-55323,Ca(TaPt3)2,9.9538,0.2626
scn-55324,K8NaNb3,16.8539,0.7223
scn-55325,TaGe4Sb,4.5746,0.304
scn-55326,CaTlO3,17.0713,0.6906
scn-55327,Ca2Ti2SiGeF10,8.9,0.3206
scn-55328,NbRuO3,13.6078,0.9277
scn-55329,Ba2Na(NbMo3)5,29.592,2.7861
scn-55330,BaAgO3,8.633,0.4025
scn-55331,NbTc2O5F,11.1336,0.4302
scn-55332,KNbZn6W,12.2869,0.7063
scn-55333,Zr3Ti(Os2O7)2,11.3837,1.0098
scn-55334,Y4InSn3O14,24.1982,0.6695
scn-55335,Cs2Sr3F5,10.2116,1.1683
scn-55336,YTaP2O7,13.6117,0.7843
scn-55337,Fr2LiTa3O10,56.6066,5.9955
scn-55338,Mg2Nb3Bi3Pd14,15.7187,0.6083
scn-55339,CsSnO4,5.7412,0.2247
scn-55340,Ti3(CuO3)4,12.6731,0.8306
scn-55341,MgTi3Nb2Zn6O18,45.4957,2.278
scn-55342,GeAsO4,3.5914,0.336
scn-55343,TiNbSb5H,19.2977,1.7773
scn-55344,NbTcO3,21.3903,1.1712
scn-55345,NaCa2Ta3Ru10,12.0168,0.5175
scn-55346,CaZrGa3,11.2466,0.7797
scn-55347,Ca3Ta4Tl2O12,100.1844,4.795
scn-55348,Ba(FeO3)2,16.6507,0.872
scn-55349,Sr7Li2CaNb2,18.7336,0.5118
scn-55350,NaMn3Nb,19.4895,0.8986
scn-55351,Sr3CCl,11.3914,0.3046
scn-55352,MnN3,25.4818,19.0124
scn-55353,TaGeWO6,44.5946,25.5803
scn-55354,Ba2Tc2O7,15.9105,0.9845
scn-55355,Sr2Tl4O7,72.0855,3.0069
scn-55356,Li3GaFeF4,7.0109,0.3185
scn-55357,Rb2NaTiAs5O,4.0317,0.2197
scn-55358,Al7In(ClO3)8,2.1884,0.2253
scn-55359,Rb3TiTeF5,9.9413,0.6143
scn-55360,Zr2Ti(PbW3)3,15.6462,12.9698
scn-55361,Zr2Cr7Bi2,8.247,0.5084
scn-55362,Cs7(YHf)2,20.1008,1.4188
scn-55363,Ba3SrNb2P9,14.0547,0.6911
scn-55364,TcSnO4,8.6712,0.5203
scn-55365,Na2MgTa7V,23.3301,1.6287
scn-55366,TaFeWO6,69.058,6.958
scn-55367,KY3NbO9,13.8393,0.5733
scn-55368,NaNb4As5O18,44.6096,4.2338
scn-55369,BaCaF4,8.289,0.4521
scn-55370,LiGe4Cl,3.7608,0.1855
scn-55371,Mo2S,3.6095,0.2514
scn-55372,Ba5Mg4O15,22.3953,1.0564
scn-55373,TlPbO3,21.8643,0.8322
scn-55374,Fr2CaFe,13.3607,0.4673
scn-55375,Ba2Ta2Te7,5.7547,0.2431
scn-55376,Cs2RbHfTaF5,6.5353,0.3901
scn-55377,MgCr2F6,65.1645,7.5919
scn-55378,Cs2Sc3TiO12,56.2666,3.0964
scn-55379,SrNb2In3O9,39.8627,5.8569
scn-55380,MgGaBr2F7,11.859,0.7591
scn-55381,Cs6TaMnNb,20.8771,3.1166
scn-55382,KBa6F25,6.8612,0.447
scn-55383,Na2Ta2V2P6O17,8.3592,0.7818
scn-55384,RbBi2Os7,13.5806,0.6503
scn-55385,TlV2AgO8,12.4627,0.4904
scn-55386,K4Bi2O11,5.9657,0.2886
scn-55387,Cs2ScBrOF5,10.2158,0.6787
scn-55388,Sr2TiNb2(BiO6)2,115.0403,8.0005
scn-55389,HfTlNiF7,9.2894,0.4151
scn-55390,TlGa3Ge,5.7715,0.2625
scn-55391,Li2Ti3RuO8,37.4523,3.363
scn-55392,Ti3Cr2CoO10,35.8076,1.3746
scn-55393,NaScTiFe4,12.1727,0.5646
scn-55394,HfTlCd5,25.8877,2.3074
scn-55395,Ba2SrTaN,13.9983,0.4948
scn-55396,LiTaTl5Ge,27.8084,2.6064
scn-55397,Na2CaAlF7,93.8829,7.5484
scn-55398,MgAlF4,5.2045,0.3357
scn-55399,LiAlSn2F6,20.2289,1.9462
scn-55400,ScPbCl3,31.1738,4.6415
scn-55401,Ba3MgTiCo9W,6.9363,0.3173
scn-55402,Au3CBr,2.0115,0.3983
scn-55403,Ca2Nb3ReO10,22.4809,1.3321
scn-55404,CsTeO4,10.1525,0.3926
scn-55405,Li2Cl2O5,4.1772,0.2391
scn-55406,KNaNbClF5,6.7079,0.4255
scn-55407,K3Y3(BO6)2,9.5969,0.4029
scn-55408,NbRhO3,4.8038,0.2646
scn-55409,Tl5In4Br,31.7016,2.5207
scn-55410,Y3TaN7,8.0297,0.2157
scn-55411,Nb8Zn,25.3422,1.0999
scn-55412,KNa(AgO3)2,7.8996,0.3766
scn-55413,YTa26,8.0415,0.3779
scn-55414,Ba3SrZnWO9,32.5182,1.1091
scn-55415,Sr3(NO4)2,7.0752,0.2875
scn-55416,CaTlGe3,14.9961,2.5645
scn-55417,Y(TaW3)3,11.5229,0.8687
scn-55418,Ba3Sr4TiO15,12.9942,0.4538
scn-55419,Tl2CoSe,12.8885,1.0886
scn-55420,Ba6NaCaTaTi,24.2649,0.6822
scn-55421,CaTi2Zn6Pb,12.799,0.575
scn-55422,Nb4(GeO3)5,14.5136,0.9389
scn-55423,Pb2WAuO6,43.1328,1.5733
scn-55424,Sr4Mg3Nb2O15,28.0179,1.8064
scn-55425,BaNa2Ta2Ga7,11.1224,0.3917
scn-55426,Ca2TaIn7,16.2516,0.6437
scn-55427,NbSnBr3,6.1681,0.3492
scn-55428,Hf5Sn3I,10.5025,0.2793
scn-55429,TiV2CrFe10,15.2312,0.4742
scn-55430,CaInCo3,8.0646,0.2515
scn-55431,YTi4Te3O14,26.1674,2.3299
scn-55432,BaHfIn3,20.1449,1.2588
scn-55433,Pb3W5Br,20.0697,1.5762
scn-55434,Ca2SiGe(PbO5)2,22.3581,1.3984
scn-55435,HfO3F,10.326,0.6909
scn-55436,BaMgNb4,47.0795,11.6269
scn-55437,BaNbWO6,68.2034,8.0645
scn-55438,BaVO5,21.2519,2.8573
scn-55439,Mn3NbO10,74.8282,23.0519
scn-55440,TaV3O7,25.5446,2.1404
scn-55441,Ba7Ca(TaH)2,24.072,1.1137
scn-55442,MgTi2Mn6Zn,8.2405,0.3226
scn-55443,MgNb2As3(PbO3)6,25.2157,0.5796
scn-55444,Ti3(BiP3)4,19.5739,8.6864
scn-55445,Sn3As7O20,18.7743,2.6949
scn-55446,KRb6TaW,4.8886,0.213
scn-55447,V2Re4O7,5.924,0.2804
scn-55448,CaMgTaO5,37.9872,2.7479
scn-55449,Zr2Ti(Cd3Pb)3,16.219,1.4657
scn-55450,Ba7Nb4Se2O21,64.0986,3.6985
scn-55451,TaInWO6,57.9201,17.1952
scn-55452,Nb2Pb3NO9,132.391,646.7302
scn-55453,TlAgWO5F,29.3603,1.5523
scn-55454,Y2Zr2Nb7,17.9972,0.6336
scn-55455,CoSnO4,32.6099,2.3753
scn-55456,Ba3SrTa2W9,12.3241,0.6564
scn-55457,KNb4Re5O18,20.2321,2.8033
scn-55458,KTi3HgO9,78.7674,5.0907
scn-55459,Mo4PbO11,12.1788,0.4275
scn-55460,FrK2ScF6,9.8231,1.9253
scn-55461,Na4Cr5O12,5.9863,0.5309
scn-55462,Ta4Bi5AuO18,95.6127,6.5788
scn-55463,NaLiO4,7.4798,0.7294
scn-55464,Cs2RbOF5,6.4904,0.5554
scn-55465,Sr2Tc2O7,12.6224,0.6737
scn-55466,Hf6Ta2Pb,9.3804,0.6355
scn-55467,Cs2KHf5ZrO,4.641,0.345
scn-55468,Cs2Ti(Ni4W)3,4.9522,0.3504
scn-55469,Nb2Se3O8,20.34,2.6241
scn-55470,Ba4Au2O9,17.6439,0.6235
scn-55471,Cs3YHf6,6.8863,0.5436
scn-55472,CsTaNbO6,27.9176,1.0214
scn-55473,ZrSb3Pb,35.7271,3.9363
scn-55474,Zr2Al2O7,32.6527,1.4107
scn-55475,Rb2SO2,5.5478,0.175
scn-55476,Sr3CoS4,10.5228,0.3437
scn-55477,Tl2CoTe,12.9883,0.9162
scn-55478,Sr2Ta3MoO11,34.5274,1.6059
scn-55479,K4SiP4(N4O17)2,3.4127,0.3227
scn-55480,Sr(W3O8)2,54.3469,25.4274
scn-55481,Cs2Ba6LiIn,21.9726,0.4984
scn-55482,Ba3MgTiIrO9,30.2692,2.5517
scn-55483,CaTlCo3,12.5587,0.4278
scn-55484,BaLi2Ta2Sn7,10.7631,0.4741
scn-55485,Zn(PdO3)2,3.2974,0.2968
scn-55486,ScTa(CoO3)2,22.7827,1.4192
scn-55487,Li3TcO4,14.6733,0.7511
scn-55488,K2Li2CaO7,5.9766,0.2995
scn-55489,RbTl2GaTe6,33.8608,2.5024
scn-55490,NaCaTaTiIn6,20.423,1.8159
scn-55491,AlNO3,26.745,2.0557
scn-55492,CaTa2Sn2O7,101.6521,5.7309
scn-55493,LiNbCrO6,26.119,7.6406
scn-55494,Sr3Li6Ni2O11,12.5419,0.5201
scn-55495,Sr4Ti3Tl2O15,48.5532,7.3122
scn-55496,Cr(OF2)3,21.8251,65.3629
scn-55497,Rb2BaNa2O7,13.9901,0.4788
scn-55498,K5Zr,17.0781,0.8667
scn-55499,AgSCl3,4.0377,0.3113
scn-55500,ZrFeSi2O7,39.5739,26.6696
scn-55501,Ca3Nb4Zn12F2,5.1887,0.2939
scn-55502,Ba2NbTcO6,23.7377,1.3155
scn-55503,Ta2Ge2O11,36.3854,2.669
scn-55504,Na2Ta2IO7,79.1809,6.6423
scn-55505,Sr2GaPbO6,16.6349,0.3919
scn-55506,FrBa2Nb5O15,54.5931,3.3688
scn-55507,Ba3NbO4,32.8757,1.0735
scn-55508,Ba7BiO19,9.8226,0.3239
scn-55509,KNaBi2(PbO3)4,19.1853,0.5384
scn-55510,RbVO5,12.9651,1.0096
scn-55511,SClO3,2.3401,0.4634
scn-55512,TiNbZn3O9,38.7606,1.8103
scn-55513,CsTl2Zn6Ga,36.9053,3.7228
scn-55514,Sr2Ti3CuO9,42.7364,3.3774
scn-55515,BaSrNbZnO6,66.8178,3.6125
scn-55516,CaTa2Pd2O7,76.8254,7.3393
scn-55517,CaZrIn3,10.3587,0.3425
scn-55518,Ti3Nb2Pb7O18,82.5508,7.9124
scn-55519,Ta2GeBi2O9,68.4361,1.5564
scn-55520,SrTa2H2F7,7.7292,0.276
scn-55521,Sr2TaNO6,33.2253,1.6008
scn-55522,TaIn3H,14.4399,0.912
scn-55523,Co2WO4,9.2375,0.455
scn-55524,Cs4Ba2Hf,31.7299,2.1272
scn-55525,Sn3Pd7O20,4.0268,0.4469
scn-55526,Rb2Sr3Nb2O12,58.3863,6.3775
scn-55527,Cs3Rb2TiO12,4.5902,0.2634
scn-55528,NaTaGa6W,6.1745,0.3525
scn-55529,NaSr2InO6,11.7562,0.5253
scn-55530,RbNaTaO5,15.2581,1.2427
scn-55531,NaTl2BrF6,9.7432,0.4215
scn-55532,Ta3Zn2Sn3O14,79.0745,9.2516
scn-55533,Li4Sb3O8,10.7259,0.4953
scn-55534,Ba4LiTa15,9.2204,0.5527
scn-55535,Ba4Nb2Ru12W,18.2075,1.1029
scn-55536,MgVSe2F7,7.4887,0.2912
scn-55537,KYGe2O7,10.0882,0.7755
scn-55538,Ge6Pb3S,15.8487,0.4243
scn-55539,KRb2ZnOF5,8.731,0.2956
scn-55540,Sr4TlPb8Br9,20.8784,1.0127
scn-55541,K3Nb5Cd2O15,132.7878,9.3927
scn-55542,BaSrTa2O6F,126.4828,12.1672
scn-55543,Na2MgTlF7,91.3472,8.6497
scn-55544,Ba6Ta2V2Re2O17,26.765,2.2685
scn-55545,GaTcCl3,5.5771,0.3218
scn-55546,FrGaO3,9.2943,0.3023
scn-55547,Sr2NbInPb6,20.0811,2.2275
scn-55548,RbSrNb2Bi2PbO12,67.4258,8.4135
scn-55549,BaSrTi2F6,9.8818,0.4566
scn-55550,MgTl2InF6,22.7683,1.6173
scn-55551,CsBa2YF6,11.5416,0.8543
scn-55552,Ba2Sr2MgTi3O12,49.1101,8.0196
scn-55553,KCa2Tc3O10,7.4844,0.2266
scn-55554,Li2CaTa2Hg7,12.2093,0.4696
scn-55555,ZnO8,10.041,1.4419
scn-55556,NbGa(GeO3)2,9.5972,0.4921
scn-55557,AlReO3,5.8732,0.2739
scn-55558,NbSn2F,8.9665,0.4175
scn-55559,ScPb2SO6,41.9232,1.9151
scn-55560,Rb2NaTaO6,27.887,3.2386
scn-55561,TaTl(BiO3)2,42.4518,5.1313
scn-55562,RbPb2F6,16.2692,1.1308
scn-55563,Tl2GaTeF6,35.1084,6.5374
scn-55564,Rb9YTa3,9.287,0.5154
scn-55565,CaV2PbO6,27.474,1.2009
scn-55566,Cs2TaTlO8,13.0489,0.9442
scn-55567,SrHfSe3,31.9354,6.0582
scn-55568,Sr3Ta2SeO9,87.4996,10.5397
scn-55569,BaHfSn3,21.0578,2.2435
scn-55570,TaAl(GeO3)2,14.7646,0.9561
scn-55571,CsNbBi3,16.2274,1.9246
scn-55572,HfPb2F8,31.7348,3.0194
scn-55573,Sn2RuCl5,21.9273,2.2079
scn-55574,Hf2In2O7,33.7448,1.9926
scn-55575,Ca2CrNiO6,11.0446,0.5172
scn-55576,CaTi2CdO6,57.0655,3.6193
scn-55577,Mg2Ta3Nb3O14,78.5674,4.726
scn-55578,HfTi(BiO3)2,47.1541,4.5954
scn-55579,Ba3MgTa2Sn9,8.2305,0.402
scn-55580,SrTa2Sb2O7,64.6694,3.1689
scn-55581,Mg2ScTaO6,21.1199,1.5144
scn-55582,BaCCl3,12.9244,1.2467
scn-55583,KTiPb2OF5,14.6209,0.6463
scn-55584,Ca2Ti5(Pb2O9)2,92.1617,1.6603
scn-55585,NaNbPt3,6.39,0.3062
scn-55586,Nb2In6Pb,10.6127,0.4519
scn-55587,Sr3Nb2Zn2O12,41.6666,4.8376
scn-55588,Ta2ZnAgO7,130.3481,7.6796
scn-55589,ReSO3,4.3763,0.2794
scn-55590,Li3OsOF4,5.93,0.261
scn-55591,NaNb3Ge8,3.634,0.3617
scn-55592,Ti7(AsO4)4,24.5937,2.2096
scn-55593,Ta7V(TeO3)8,39.1456,3.7888
scn-55594,CsRbTi3O9,32.8759,1.5066
scn-55595,Rb3TiPb,5.759,0.2607
scn-55596,RbBaZn3,20.8733,1.1628
scn-55597,Ra7Na2MgFe,12.5347,0.5058
scn-55598,SnRhO4,6.1398,0.3463
scn-55599,Ba4NbBi,12.0183,2.6662
scn-55600,Cs7RbHfO,11.3074,0.4763
scn-55601,ZrSn3OF5,12.4897,0.4129
scn-55602,K3Li2(TcO3)5,14.1042,0.8325
scn-55603,LiCaTa2MoO6,20.6405,2.6537
scn-55604,Mn3Nb2O8,21.5178,1.4703
scn-55605,SrMg2SnF7,13.6563,1.8874
scn-55606,KSrTa2O6F,127.7279,24.5185
scn-55607,Ca12Pb7Br2,10.2044,0.2835
scn-55608,PoBi3F10,24.7281,1.1267
scn-55609,Sr2InPbO6,15.1739,0.6484
scn-55610,ReCl2,3.3307,0.3106
scn-55611,KNb4VO12,70.6821,7.0512
scn-55612,BaSr(GaO3)2,12.68,0.3824
scn-55613,Tl2GaReF6,24.1717,1.7323
scn-55614,Na2NiSbF7,14.713,1.1584
scn-55615,Ta2O9F4,8.104,0.7418
scn-55616,BaV2Re2O11,12.5128,0.8647
scn-55617,SrSbNO2,15.7184,0.7236
scn-55618,CsRb2Sr6Y,25.1592,0.7047
scn-55619,AlPoO3,8.7254,0.454
scn-55620,KNb3(RuO5)2,16.2676,1.0971
scn-55621,KNaVOF5,7.4958,0.3972
scn-55622,Ta2NbGaO6,21.103,2.6068
scn-55623,NbTe3O7,20.275,1.2834
scn-55624,KBa3ZnWO9,30.5891,1.0194
scn-55625,Cs2Ge2O7,4.4249,0.2059
scn-55626,Po2O5,5.9119,0.4433
scn-55627,Sr2Po7O16,8.2048,0.3641
scn-55628,Na3Zr2O7,28.5621,2.0116
scn-55629,Sr4W3O10,45.1589,1.7856
scn-55630,TaTl(SO4)2,35.927,3.4754
scn-55631,ScNbPb2O7,53.4398,6.6952
scn-55632,TaWO4,35.0315,2.2673
scn-55633,V2CrReO10,75.1176,43.288
scn-55634,K3IrOF5,5.1662,0.226
scn-55635,TlAuO3,28.1257,0.8698
scn-55636,Ta2I2O11,38.8306,4.726
scn-55637,TiTl8O18,16.2323,0.5116
scn-55638,NaYSi2(IO5)2,7.267,0.3069
scn-55639,SrY4Sn3O14,31.6301,1.0742
scn-55640,K15Ca5Ta4,14.0524,0.7525
scn-55641,Ba4Ti3Nb2(WO9)2,30.0756,2.607
scn-55642,MoW3(IO4)4,36.7952,6.7287
scn-55643,Nb2CdTc6,46.686,2.6507
scn-55644,Hf2Fe7Bi2,14.4432,0.44
scn-55645,Sr10NbV3,15.8705,0.8772
scn-55646,NaHf6Zr2Bi,7.8492,0.2569
scn-55647,NbSeO4,16.7092,1.3211
scn-55648,Li4NiO4,4.2605,0.1947
scn-55649,Ti2BiTeO6,36.4031,2.3598
scn-55650,Ca2Bi4Cl5O18,18.2466,1.0551
scn-55651,Sr3Zr2(NbIr6)2,8.8955,0.3704
scn-55652,NbSb2OF5,5.7631,0.3145
scn-55653,KTaVO6,36.8534,2.7827
scn-55654,NbCr4Bi,20.4966,1.0084
scn-55655,Li2Ta2O7F,51.5093,5.7674
scn-55656,Li3FePo4O,10.0211,0.3494
scn-55657,Rb2NaTiGa5O,4.0116,0.1989
scn-55658,BaZrBi3,20.8135,1.2443
scn-55659,Sr2Ta3Bi3O14,121.7288,5.5686
scn-55660,TiCr3OF5,6.1555,0.2473
scn-55661,Li4Sb3OF8,8.5065,0.3617
scn-55662,Ba4Ti7O16,54.7638,5.6199
scn-55663,Hf(TlAs3)2,21.5114,1.1904
scn-55664,Cs2KTiMo5O,7.4806,0.2971
scn-55665,Ba3Na9SrNb2,11.2977,0.4581
