material_id,formula,diel_elec_pred_n0,diel_elec_ale_n0
scn-58148,KPd2Cl5,3.8348,0.1064
scn-58149,NbCuO5,5.697,0.137
scn-58150,Ca2Ta3ZnO10,5.6709,0.1102
scn-58151,Fr5(IF4)2,2.8813,0.0892
scn-58152,Ba2Y7O16,4.1766,0.1068
scn-58153,Ta2SnW6,41.4177,18.1028
scn-58154,K2ZnO6,2.9559,0.1204
scn-58155,Nb4CoO11,6.2555,0.2266
scn-58156,Li2V4O9,5.4777,0.1869
scn-58157,Ba2TlFeO6,5.156,0.1287
scn-58158,HfO3,4.5229,0.113
scn-58159,Pb3S4O13,3.8433,0.0977
scn-58160,Ca(TaV3)2,39.0333,3.597
scn-58161,K3TlOF5,2.8672,0.0994
scn-58162,Ba3CaTiSb9W,15.8143,0.6457
scn-58163,Ca2Ti2SiGeI10,6.1687,0.1321
scn-58164,K3NaCa(BiO6)2,4.1221,0.1184
scn-58165,TiNb8O18,8.3097,0.1641
scn-58166,CsNbPb3,22.145,0.9596
scn-58167,RbMnNbO5,4.7851,0.2075
scn-58168,Ca2CrFeO6,4.8679,0.1225
scn-58169,Hf4Ta3NbO12,4.9894,0.1216
scn-58170,BaSr3Nb3O12,5.0607,0.1006
scn-58171,Sc3TcO7,5.9139,0.2155
scn-58172,Ba(NbV3)2,71.1769,4.2226
scn-58173,KSc(TlI3)2,5.483,0.1574
scn-58174,CaTa2Po7H2,13.0478,0.6289
scn-58175,Ru4CO4,7.421,0.1271
scn-58176,SnAtCl3,4.7714,0.1371
scn-58177,Sr3MgW2O9,4.0632,0.0735
scn-58178,Ta2Co6Pb,28.3924,1.1466
scn-58179,LiNbSb3,24.0651,0.8653
scn-58180,KSrWO6,3.4159,0.0865
scn-58181,MgTaRuO5,5.82,0.1848
scn-58182,Fr2Ti3O8,4.9303,0.0921
scn-58183,K2NbNi5O,11.1308,0.6835
scn-58184,Cs2KPdOF5,2.6642,0.0894
scn-58185,Nb2Pb3O9F,6.3243,0.1472
scn-58186,Na2MgVCu7,17.1509,0.3786
scn-58187,SrTa2(SO3)3,4.0049,0.1102
scn-58188,BaNa2AlF7,2.0213,0.0779
scn-58189,NaO3F,2.0558,0.0949
scn-58190,CsCa2Si2O7,2.9314,0.0835
scn-58191,FrKTa2O7,4.5699,0.117
scn-58192,PoPbF4,3.1696,0.0963
scn-58193,Li7SnOF7,2.3658,0.0758
scn-58194,Rb2Cd2O7,4.1823,0.0717
scn-58195,Cs2RbSrHfF5,2.6733,0.096
scn-58196,CsScGe2F6,3.5738,0.096
scn-58197,Cs2Hf(As4W)3,16.5028,1.2653
scn-58198,Fr9Ba3SrNb2,33.9705,1.2974
scn-58199,Na2ScPtF7,2.8796,0.0842
scn-58200,SrINO2,3.6487,0.0954
scn-58201,Au(ClO4)3,3.7331,0.146
scn-58202,Na2Ta2V2Sn6O17,4.9509,0.1514
scn-58203,RbBi2Sb7,27.7748,0.9035
scn-58204,ZrTlCo5,31.6259,0.9069
scn-58205,Na2PbS5,4.9123,0.0854
scn-58206,BaTi2O7,5.6143,0.1379
scn-58207,HgTeW2,23.1477,2.801
scn-58208,Ti3Zn(SO4)2,5.0252,0.1528
scn-58209,AlTc2NiF7,4.191,0.1698
scn-58210,CaPo3O7,3.2988,0.0713
scn-58211,AlTl5,24.908,0.7189
scn-58212,Sr2LiAlF6,2.2698,0.0792
scn-58213,RePb2Cl5,4.4356,0.1037
scn-58214,CaTlGa3,25.4088,0.7404
scn-58215,Li2CaW2O7,4.0703,0.1242
scn-58216,MgTiNb2(PdO3)4,7.3972,0.2248
scn-58217,RbMgTl2F6,2.7704,0.086
scn-58218,Re5(IF4)2,4.0996,0.1182
scn-58219,CaTcF3,3.262,0.0871
scn-58220,Ta7GaO19,5.7628,0.1521
scn-58221,KSc(NF3)2,2.4686,0.1175
scn-58222,HfTa3O8,5.0183,0.0845
scn-58223,Na2Ti2F5,4.5688,0.1533
scn-58224,NbWO4,5.4574,0.0995
scn-58225,Li2CaTa2Tc7,22.0863,0.7742
scn-58226,Sr3Ta2Ag6O11,5.5623,0.1446
scn-58227,Cu2O5,5.5976,0.1332
scn-58228,CaAgSCl2,4.4317,0.0802
scn-58229,Ca4Ta2Ni9,19.3806,0.8602
scn-58230,KCaAlO5,2.6459,0.0885
scn-58231,BaLiP3,11.2595,0.7963
scn-58232,Li2Ta2AlO7,4.4541,0.0964
scn-58233,Sn3PF5,4.3738,0.1437
scn-58234,CaTiRu3WO9,7.2821,0.1914
scn-58235,SrPoNO2,4.8549,0.1046
scn-58236,BaAtO3,4.4189,0.1145
scn-58237,TaAl3O6,4.0501,0.096
scn-58238,Na2CaTa2N7,6.3904,0.1772
scn-58239,SrZrCd2F8,2.8323,0.0876
scn-58240,RbTaAlO5,3.7044,0.0831
scn-58241,Mn16Cd4MoW3,31.2106,1.8197
scn-58242,NaCa2CrO6,4.5552,0.1438
scn-58243,Ta7BiS19,7.7329,0.2127
scn-58244,CsNbSn6W,20.8792,0.6803
scn-58245,Ba4Na2Y11W2,41.7363,1.5959
scn-58246,TaTiPdO5,5.9271,0.1468
scn-58247,Li2Ti2Cd5,24.5553,0.8466
scn-58248,Ta4Rh3(O6F)2,6.4022,0.2489
scn-58249,Ti4BiAsPb4O15,5.7147,0.1193
scn-58250,Ca2Bi4As5O18,4.6153,0.1248
scn-58251,Sr3MgTa2Cr9,57.287,5.0878
scn-58252,YV2FeO8,4.5586,0.2413
scn-58253,CrPb4F11,3.547,0.1109
scn-58254,GeW2,33.8505,2.1367
scn-58255,FrRb2(WO4)3,3.5533,0.092
scn-58256,Li3FeSe4O,6.3828,0.1808
scn-58257,NaSrTa2O7,4.331,0.0913
scn-58258,SrTa2Bi2As9,18.1587,1.4078
scn-58259,Li4Cd8Fe3O,18.5675,0.6573
scn-58260,Y2Zn2O7,4.4662,0.1041
scn-58261,Na9Ta7O24,5.7645,0.1435
scn-58262,BaW2O5,4.3119,0.1201
scn-58263,YTa2RhO7,6.5717,0.1969
scn-58264,LiMoWO6,4.2511,0.1133
scn-58265,NiPo7OF7,5.6255,0.1567
scn-58266,K2ZrNOF5,2.4906,0.0704
scn-58267,Rb2ScOsF6,2.6974,0.089
scn-58268,Ba4Nb2Cr9,55.7969,22.7084
scn-58269,TaAsWO6,5.3903,0.1424
scn-58270,BaTaMnO6,5.1796,0.1852
scn-58271,ScNb(PO3)2,4.5877,0.093
scn-58272,Sr4Bi2O11,5.6697,0.1938
scn-58273,Cs2ScTl5PbO,10.4705,0.4544
scn-58274,TiNb2CrBi2PbO12,6.7169,0.1391
scn-58275,Sr3SnS4,5.9888,0.1643
scn-58276,Tl2Cr2S3,8.8861,0.1983
scn-58277,K2NaTa2O7,3.6949,0.0866
scn-58278,Ti3MnO7,6.2236,0.1213
scn-58279,K9Ba5Ta2Cl2,7.3276,0.1821
scn-58280,Ca2GaGeO6,3.8084,0.0867
scn-58281,Cs2Hf(WN4)3,7.8771,0.9909
scn-58282,K3Ta3(In6B)2,21.9937,1.0698
scn-58283,Cs2Pb5F8,3.8988,0.1187
scn-58284,Y3MgF10,2.4044,0.0682
scn-58285,BaRaO3,4.4736,0.0897
scn-58286,OsBrF,5.6412,0.1683
scn-58287,TaMn3O4,5.0775,0.1308
scn-58288,SnRu2F6,3.8381,0.1175
scn-58289,RbTa2GaF6,3.8554,0.13
scn-58290,Ba3TiPt4O15,6.5616,0.4371
scn-58291,Ba3Ta2ZnCd9,30.491,0.7159
scn-58292,Sr3ScO6,4.0721,0.0909
scn-58293,Li2NiSnMo4,23.4797,0.7962
scn-58294,LiNbWBr6,4.7652,0.1114
scn-58295,Pb3WO4F3,4.5391,0.0848
scn-58296,Na2ZrSn3,20.2902,1.0096
scn-58297,PbO4F,3.7349,0.0791
scn-58298,FrO2,3.1134,0.0775
scn-58299,ZrPd2(WO4)3,6.0878,0.2063
scn-58300,CaTiBi2O7,5.1888,0.1194
scn-58301,CaFe4O11,8.5562,1.5209
scn-58302,Zr(PbI4)2,5.1931,0.1269
scn-58303,Nb2BiClO7,5.8831,0.1137
scn-58304,Na2CaNb4Bi2S15,7.827,0.2146
scn-58305,YTaNi2O7,6.5277,0.3001
scn-58306,Nb2(BiO3)3,7.3809,0.2038
scn-58307,CaPb(SeO3)2,3.953,0.0994
scn-58308,TaZn3O7,5.2882,0.1748
scn-58309,Sr2Ca(PtO3)3,5.3543,0.1386
scn-58310,RaCaO3,4.2911,0.097
scn-58311,Cd2NiO4,5.6887,0.1291
scn-58312,Ba2SrTa2O9,5.1556,0.1119
scn-58313,Ba12MgTa2,34.6117,2.158
scn-58314,BaTa2V2O7,5.9123,0.1263
scn-58315,SrTa2(PO3)3,3.5659,0.0892
scn-58316,Ti5Cr2(Bi2O9)2,6.7113,0.2562
scn-58317,Ba3Nb3BrO12,5.356,0.0932
scn-58318,Li2SnMoS4,6.3748,0.2249
scn-58319,Ta2Cd(BiO3)3,6.4669,0.1631
scn-58320,Ca2O11,1.951,0.2042
scn-58321,Fr6Sr2TaBi,27.463,0.8147
scn-58322,SrBi2As2O9,4.3881,0.1095
scn-58323,TiTlBrO5F,4.2859,0.1153
scn-58324,Ba3In2Tc9W,28.0703,0.7185
scn-58325,MgVAu2F7,3.6868,0.1057
scn-58326,TiNbTl(ClO2)2,5.3605,0.1231
scn-58327,Na2Sr7MgFe,22.5358,0.627
scn-58328,FrSnO4,4.1119,0.0981
scn-58329,TaBiMo4,21.3205,1.2556
scn-58330,K2RbScTa6,23.9433,1.1619
scn-58331,TlRh8Br9O4,6.9507,0.2908
scn-58332,LiTi2PdO6,6.615,0.2465
scn-58333,Sr2Ta2Sn7,26.7543,1.5068
scn-58334,TaAlO3,4.8983,0.1114
scn-58335,KHfS2OF5,2.9231,0.0817
scn-58336,Na2MgPoF7,2.0903,0.0693
scn-58337,Nb2Au3O8,5.9082,0.1092
scn-58338,SrLiCd2O6F,4.2461,0.1153
scn-58339,Cs3ZrPb,7.7782,0.4107
scn-58340,Rb2ScNbO6,3.9086,0.0938
scn-58341,YTaBi2Mo7,37.93,3.4468
scn-58342,Sr2YTaRh6,24.1237,1.9186
scn-58343,Ba2Y7Ta,28.0596,0.7104
scn-58344,HfBi4Te7,19.2975,2.1165
scn-58345,KCu2Cl5,3.6582,0.1147
scn-58346,ZrNb4In3O15,5.7316,0.1198
scn-58347,Li2MgTi3Fe8,23.9611,0.7411
scn-58348,KCa2Nb3Cl10,4.6431,0.1374
scn-58349,NaTlF3,3.0579,0.0923
scn-58350,Cs2Sc(WO4)3,3.8847,0.1165
scn-58351,Ta7PO19,5.5656,0.1401
scn-58352,NaTa2O6,4.5043,0.0984
scn-58353,TlAsN2,13.0908,1.523
scn-58354,Y3MnO7,4.8712,0.1296
scn-58355,SrTiNb7Ge2,42.8456,0.9593
scn-58356,In2Bi2Se,22.8901,0.9577
scn-58357,Ba3ZnAsWO9,4.0935,0.0946
scn-58358,K2Ta5CrO15,5.5106,0.0969
scn-58359,RbLi3O4,3.7864,0.136
scn-58360,AlGaBr3,4.6795,0.1427
scn-58361,Ni2SnF6,2.8363,0.0879
scn-58362,Tl2WSe,26.3659,3.834
scn-58363,Sr2ScTaPo6,17.4573,0.5463
scn-58364,Ba2SrTa6(Nb9Bi2)3,32.0915,0.821
scn-58365,Ca(TaNi3)2,21.8385,1.5436
scn-58366,Cs15Sr4Ti3Nb2,11.0323,0.6662
scn-58367,Rb3Sr4O10,3.1729,0.0832
scn-58368,K16Ti(Bi3P)2,8.4756,0.1432
scn-58369,Ta6Ti(TlS9)2,7.7572,0.1694
scn-58370,Ba2NbNO6,5.2409,0.1562
scn-58371,Ca2ScSeO6,4.2469,0.1094
scn-58372,Nb2Bi2Mo9Pb,30.5622,0.9589
scn-58373,ZrWO3,6.5653,0.1355
scn-58374,Sr3Ta2ZnW9,27.7498,2.8612
scn-58375,Mo2Ru2O11,5.2087,0.1428
scn-58376,SrTa2In2O7,5.2953,0.0965
scn-58377,BaNa3Hf,32.0849,1.179
scn-58378,NaNbPo3,18.5242,1.1537
scn-58379,NaCaNb3Bi14,30.8089,1.8174
scn-58380,CaMgTaGeO6,4.2706,0.0968
scn-58381,RbTiAuO5,4.3934,0.147
scn-58382,NbCd4Sb,28.3128,1.26
scn-58383,LiNb2ReO7,5.2889,0.1115
scn-58384,Sr5ZrTi4Ga15,19.3549,0.3931
scn-58385,Fr2Li2Ti3O10,4.9167,0.1277
scn-58386,Ti3(Sn3Bi)4,32.745,1.9476
scn-58387,Ta2H2NO7,4.5436,0.1143
scn-58388,Ba3CaFe2O9,4.572,0.1232
scn-58389,Na2CaTcF8,2.4002,0.0788
scn-58390,TiNb(BiN3)3,8.5197,0.493
scn-58391,BaNb2Cr2O9,5.9863,0.1136
scn-58392,Ti2Ni7Bi2,21.3606,0.6567
scn-58393,Cs6Nb2Pb,11.8421,0.4616
scn-58394,Ti7Nb3O20,7.7524,0.1943
scn-58395,Sr3Mg2Nb2O12,4.7974,0.1103
scn-58396,RbLiTaO6,3.4621,0.0814
scn-58397,Rb6NaTaW,6.7639,0.2111
scn-58398,Na3PbS,7.4897,0.1574
scn-58399,Ba3HfNb3O12,5.5867,0.105
scn-58400,Li3Co2F5,3.0496,0.093
scn-58401,Ta6Nb4O19,5.8198,0.142
scn-58402,Nb2Cd2Tc7,26.6056,3.5719
scn-58403,BaZrP3,18.0998,1.0765
scn-58404,RbTaNbO6,5.204,0.1431
scn-58405,RbBa9Ti3Nb,44.7509,7.4058
scn-58406,Li4Ti3V8,46.2297,2.3664
scn-58407,Pb9(Se5O2)2,8.6819,0.1897
scn-58408,LiTaW7,18.0287,1.6319
scn-58409,TlZn9(Pb2O)4,21.2106,0.7044
scn-58410,Sr2CaMoAs6,13.1581,0.299
scn-58411,Cs3ZrP5O,5.247,0.1128
scn-58412,Cs2ZrBrOF5,2.7371,0.0679
scn-58413,Ta2Ti(WO4)3,6.2687,0.222
scn-58414,YOs3F6,4.2437,0.1031
scn-58415,Na3ScTl6,20.6909,0.4318
scn-58416,MgMn2AlF7,2.4727,0.0767
scn-58417,TaNbIrO6,7.1338,0.1934
scn-58418,K2LiCuO6,3.2542,0.0612
scn-58419,Au3IF5,4.4903,0.1103
scn-58420,LiGa(OF3)2,2.3802,0.0888
scn-58421,Na2I2O7,3.1686,0.1065
scn-58422,Ca3(O4F)2,2.4222,0.091
scn-58423,KCa2Cl3O10,2.5321,0.1326
scn-58424,KCa2O10F3,2.0636,0.0957
scn-58425,SrSnBr,8.2103,0.1898
scn-58426,Ru5(IF4)2,6.0021,0.1595
scn-58427,NbGa(Ru3Pb)2,26.2737,0.5522
scn-58428,Ra4Tl5Br,19.4704,0.6772
scn-58429,Ba3Li2O7,3.9196,0.1143
scn-58430,Ba5Li2(MoO5)3,5.0393,0.1415
scn-58431,NbAt3O7,5.1237,0.127
scn-58432,Ba3ZnPtWO9,5.1462,0.1584
scn-58433,Ti4Pd2O9,6.8222,0.2635
scn-58434,PSO4,2.4962,0.0923
scn-58435,CaFeF3,2.6892,0.0827
scn-58436,Co2SnF6,3.0052,0.0802
scn-58437,Ra3PbO7,4.8561,0.1317
scn-58438,Sr2ScTaHg6,19.018,0.7507
scn-58439,K8Ti3Ge,7.8997,0.293
scn-58440,K2RaO3,3.3874,0.0716
scn-58441,TaNb2Bi2O9,6.3896,0.1301
scn-58442,SrCoNO2,6.1162,0.2939
scn-58443,TiNbGe2O7,5.5039,0.1032
scn-58444,TaTeO4,5.2594,0.1011
scn-58445,SnTeCl3,5.2355,0.1601
scn-58446,Hf2Tc7Bi2,29.0537,1.3438
scn-58447,AuClF,4.0712,0.1197
scn-58448,YTaAt2O7,4.7913,0.1319
scn-58449,Y3TaF7,3.4392,0.0954
scn-58450,Sr2Ca(TiI3)3,6.9926,0.1409
scn-58451,BaSrNbAtO6,5.5295,0.1566
scn-58452,SbAtO4,4.4191,0.1052
scn-58453,BiCBrO,4.9538,0.1939
scn-58454,YTa2H2O7,4.7127,0.1031
scn-58455,NbGe(BiO3)3,5.3382,0.1126
scn-58456,Rb6Nb2Pb,12.8252,0.3826
scn-58457,LiTaTeO6,4.4932,0.1017
scn-58458,Y3PbS,13.6112,0.4981
scn-58459,BiSeO4,4.9439,0.1278
scn-58460,K15Ba4SrHf5,20.7536,1.2901
scn-58461,K6TaTi,8.4992,0.3094
scn-58462,YTi3NbO9,6.5632,0.107
scn-58463,Ba4Ta3MoO12,4.967,0.1212
scn-58464,Ba4Nb2TeO12,5.315,0.0854
scn-58465,KYTa2Cl7,4.1664,0.0934
scn-58466,Cs2RbYAu6,6.6207,0.2119
scn-58467,PoCl2,4.8769,0.1175
scn-58468,TaPb,29.9864,2.7254
scn-58469,K2ScIF6,2.6011,0.0852
scn-58470,TaTe2OF5,3.9639,0.0865
scn-58471,Cs3PdOF5,2.7124,0.0897
scn-58472,Rb2NaHfHgF5,2.7312,0.0862
scn-58473,MgNb2(TcO3)3,5.4621,0.133
scn-58474,Cs2Ti(IrO4)3,5.7825,0.2089
scn-58475,CsSrSe3,5.8827,0.132
scn-58476,Y(Se4Cl)3,6.0189,0.2302
scn-58477,Ti2Zn(CuO4)2,6.509,0.1995
scn-58478,Ta3NiO8,6.0474,0.1664
scn-58479,Nb2Re2O7,6.4438,0.2928
scn-58480,CsY6Tl2In,21.0015,1.0964
scn-58481,Ba3HfNb4In15,28.9256,1.0011
scn-58482,TaPbSe7,7.5786,0.1984
scn-58483,RbFe(PbO3)2,6.6936,0.226
scn-58484,HfTlRh5,17.2754,0.7136
scn-58485,CsYTe2F6,3.0276,0.0988
scn-58486,Ca3(GaO4)2,3.3932,0.0739
scn-58487,KNb4SbO13,5.8982,0.1174
scn-58488,Ba2Li2O5,3.8749,0.1135
scn-58489,K3Ta3(GaO6)2,4.4638,0.1109
scn-58490,ScGa3F6,3.3662,0.0936
scn-58491,KTc3F10,2.9344,0.0942
scn-58492,K4Tl5Br,8.2777,0.1664
scn-58493,K7SrTiGe2,8.7327,0.2493
scn-58494,Fr2Ti2O5,5.2809,0.1192
scn-58495,Ti3Zn(GaO5)2,5.2554,0.1085
scn-58496,GaBr3Cl,3.2418,0.1001
scn-58497,Ti3ClO7,4.5357,0.1333
scn-58498,Zr2As3O7,6.1601,0.1596
scn-58499,Zn2Te2O9,4.2239,0.1081
scn-58500,Y7MgZrSi2,25.6464,0.4229
scn-58501,Ba13Zr5Sc2,27.7072,1.8376
scn-58502,TaAlVO5,5.326,0.1463
scn-58503,Na3CaO4,3.3873,0.1062
scn-58504,BaBrF4,2.9301,0.1424
scn-58505,NbCrWO6,5.9816,0.1404
scn-58506,ZrP2F8,2.4055,0.1226
scn-58507,Ta7BiOs19,10.3601,0.8206
scn-58508,KNaTi4(IO6)2,4.628,0.1159
scn-58509,Ca2V,44.518,1.3793
scn-58510,Cd4Tc16MoW3,20.4226,0.4968
scn-58511,CaTi2Tc6Pb,26.4061,0.8441
scn-58512,Ca3TaO7,4.1425,0.1161
scn-58513,MgZn(O3F)2,2.6576,0.0909
scn-58514,AsCNO,6.1622,0.3116
scn-58515,Na2PbSeS4,5.3543,0.0986
scn-58516,Sr5ZrTi4Hg15,18.1685,0.7442
scn-58517,TiPb2ClO6,4.9041,0.1
scn-58518,KLi4O4,3.0225,0.0934
scn-58519,NaBi(ClO3)2,3.4641,0.085
scn-58520,NbRhO3,8.1366,0.208
scn-58521,Y4FeBiPb4O15,4.9288,0.1014
scn-58522,Ta2W2O7,5.9929,0.1715
scn-58523,Ba7Ti2Nb4In21,23.8806,0.7801
scn-58524,Ba4Nb3TeO12,5.2523,0.1113
scn-58525,Ba4LiTa3F12,3.6327,0.1218
scn-58526,Nb4Tc13Pb3,25.4968,0.7721
scn-58527,RbTiNb2OF5,5.1591,0.1097
scn-58528,Pb3SF6,3.6498,0.0875
scn-58529,Ca2Fe7CoSi2,28.6267,1.2359
scn-58530,NbBiSb4,25.7281,0.9527
scn-58531,K3ZrGe5O,9.4453,0.196
scn-58532,Sr2CaNi6Mo,22.5295,1.0894
scn-58533,Sr2Ta2S7,6.5112,0.1136
scn-58534,Ba2At2O7,3.7922,0.0722
scn-58535,Cs2NaHfFe5O,6.5566,1.1094
scn-58536,Na2CrInF7,2.3352,0.0659
scn-58537,NaSrMg2Br7,3.1782,0.064
scn-58538,Na3ScIn6,24.0163,1.0703
scn-58539,Na2MgGaAt7,19.8253,0.6555
scn-58540,MgPb2WCl6,4.6506,0.1031
scn-58541,Ba6Ta2V2Pd2O17,4.9006,0.1159
scn-58542,Nb3FeO8,5.4829,0.1155
scn-58543,SrTiNb2V2PbO12,6.063,0.1115
scn-58544,TlCdTcF7,3.0107,0.101
scn-58545,Sr2HfTa3O11,4.7664,0.0991
scn-58546,Ba4PbW,31.4285,3.6578
scn-58547,TaO7F3,2.4266,0.133
scn-58548,Cs5Ta2,5.6064,0.2701
scn-58549,TaTc(PbO3)2,5.768,0.1333
scn-58550,K2CaPb2O7,4.1447,0.1066
scn-58551,KAg2Cl5,3.3495,0.1739
scn-58552,Te3CBr,4.2587,0.3209
scn-58553,MgTi(Nb7Pb2)2,51.05,3.1023
scn-58554,CaRuF3,3.3195,0.101
scn-58555,GaPt(PbO3)2,6.7023,0.1309
scn-58556,NaNb2IrO6,8.041,0.2131
scn-58557,TiZnRe3WO9,5.4211,0.1132
scn-58558,Ti2Se2O5,6.41,0.181
scn-58559,Hf6TiZnBi2,25.6904,0.8494
scn-58560,Tl2SnSe,21.028,0.6574
scn-58561,Ru3PbO7,10.1331,0.6638
scn-58562,Ca(WO3)2,4.8499,0.0962
scn-58563,PPb3S4F3,4.983,0.1042
scn-58564,BaCaSn2O7,3.966,0.0916
scn-58565,Ba2SrTa6(Bi2P9)3,9.605,0.2745
scn-58566,Ta2Po4O9,4.7786,0.1234
scn-58567,Ti3(W2O5)2,6.8782,0.1395
scn-58568,NaNbSn6W,22.5237,0.6635
scn-58569,Ba2ScNbHg6,20.2465,1.2628
scn-58570,KTa2NO7,4.648,0.0779
scn-58571,Nb2Mo6Pb,49.6659,3.4312
scn-58572,BaTlMo3,20.6262,44.2556
scn-58573,Hf2SnF6,3.9814,0.1243
scn-58574,CaTiW(SO3)3,3.7967,0.1016
scn-58575,Na2Ta2WO7,5.1665,0.1174
scn-58576,SrTaPt2N,22.2509,1.5739
scn-58577,Ti(Nb3Tl10)2,26.1875,0.9274
scn-58578,NbWClO6,5.119,0.1221
scn-58579,Ta3Nb(TcO3)4,6.0846,0.1222
scn-58580,KNbNO5,3.8185,0.0972
scn-58581,Ca2TaCo6Bi,26.2219,1.3111
scn-58582,Li4Ag4C,16.8344,1.4215
scn-58583,NaGa2BiO6,4.3342,0.0862
scn-58584,Na2ZrCdF8,2.4549,0.0774
scn-58585,NbBi3AuO9,6.8496,0.1615
scn-58586,Ba3HfTa3O12,5.3588,0.1035
scn-58587,TlCoO2,7.6868,0.3546
scn-58588,TiTc2(WO4)3,6.1879,0.196
scn-58589,Ra9Nb2Bi2Pb,33.6679,1.2829
scn-58590,LiTaMn6W,20.9308,0.7931
scn-58591,NaTaWAu6,12.1146,0.3675
scn-58592,TiRh3OF5,6.0588,0.1838
scn-58593,NaBi3O8,5.1063,0.1239
scn-58594,SrTl2Bi2O9,4.6396,0.1079
scn-58595,Na4Ti7Tc16,39.4341,1.6707
scn-58596,TlPtWO5F,6.3786,0.2113
scn-58597,Na8Ta7VCl24,3.8553,0.1089
scn-58598,Ba3(InW5)2,51.3952,13.72
scn-58599,Na2FeHgF7,2.4474,0.1066
scn-58600,Ti3NbPoO9,6.3131,0.1105
scn-58601,Li7NiSn7O,13.2549,0.5669
scn-58602,Cs2BaYF6,2.2744,0.0787
scn-58603,Ca2Al2O7,3.1077,0.0668
scn-58604,MoClO4,4.4646,0.16
scn-58605,Sc2Pb2O7,4.7532,0.0962
scn-58606,NaTaNi3,21.0648,0.7772
scn-58607,CdRh2WO6,6.6525,0.1308
scn-58608,NaHfCl2OF5,2.6729,0.0824
scn-58609,Na2MgNb7Cr,52.8898,2.0404
scn-58610,SrNb2(PO3)3,3.8702,0.0842
scn-58611,Na3ScP6,9.3534,0.206
scn-58612,MnNbTcO6,6.0188,0.2872
scn-58613,Bi3F7,3.678,0.1301
scn-58614,Nb3PoO8,5.2399,0.1026
scn-58615,Cs3LiTi,15.7189,1.5369
scn-58616,Sr3Cd2O7,4.139,0.0858
scn-58617,Tl2TePd,27.6346,0.5679
scn-58618,CrNiMo2F7,3.6215,0.112
scn-58619,KNa(PdO3)2,4.5947,0.1727
scn-58620,Fr9Ba3MgTiW,33.8429,1.6338
scn-58621,TaInSn4,30.2687,0.9933
scn-58622,KNbAtOF5,2.918,0.0829
scn-58623,CaF4,2.2703,0.0861
scn-58624,KCo3F10,2.9545,0.1061
scn-58625,Sr5Cr7O19,4.7355,0.1547
scn-58626,TaBi3Sb7,34.9297,2.472
scn-58627,RbLi2Ta2O7,3.8563,0.0881
scn-58628,BaMn6O16,7.3296,0.9508
scn-58629,Ba3Cd2O7,4.4438,0.0902
scn-58630,BaNb4Tl11,26.5441,1.5163
scn-58631,Ca2Ti4O9,5.379,0.1289
scn-58632,K4Li3Ta,17.5619,0.727
scn-58633,PbBr3F,4.0842,0.1277
scn-58634,Ta6Tl2Sn,29.3316,0.7337
scn-58635,Ba3Nb4AgO15,5.4002,0.1121
scn-58636,SrPb2F7,2.8812,0.0868
scn-58637,Ca(TaCu3)2,21.9447,0.9167
scn-58638,RePbS2,11.1977,0.3913
scn-58639,Ti3ClO8,5.189,0.1814
scn-58640,MnTlV2O8,5.1566,0.2352
scn-58641,Mg2Ti(Bi3O8)2,6.2368,0.1645
scn-58642,SrLi2Ru2O7,6.1126,0.2017
scn-58643,NiSnBr3,7.0821,0.2277
scn-58644,NaNb3Bi2MoO12,6.6682,0.1497
scn-58645,Na2Ta2CuO7,4.5806,0.1051
scn-58646,Mg5Sc2O13,3.2889,0.0912
scn-58647,KTa4O11,5.4512,0.1832
scn-58648,Y4Ti3CoO14,5.6175,0.1704
scn-58649,BaScF4,2.6779,0.1013
scn-58650,NaYSi2(PoO5)2,3.2098,0.0731
scn-58651,CsNb2PtO7,5.2084,0.1026
scn-58652,KTi2AlO6,5.1183,0.1538
scn-58653,LiZnO3,4.1238,0.1141
scn-58654,Ta2Bi2S,27.909,0.8707
scn-58655,NbCr3O7,6.4475,0.21
scn-58656,Ni(BiO2)2,8.1632,0.2434
scn-58657,TaBi(O3F)2,4.0122,0.0849
scn-58658,RbTaMo3,28.2826,27.6823
scn-58659,TiPd(PbO3)2,6.5636,0.128
scn-58660,Ba5(LiTi)2,45.7441,3.2273
scn-58661,Na3TaTc4,16.2144,1.3463
scn-58662,Ta2CdRe6,22.3342,1.7812
scn-58663,Ta2Rh2O7,6.7414,0.2212
scn-58664,Rb3MoOF5,2.3631,0.0725
scn-58665,Li4Fe3Se8O,9.5061,0.2472
scn-58666,MgNb11Pb3,35.087,1.0034
scn-58667,RbNbAl3O9,3.5152,0.0787
scn-58668,LiTa3(PO3)4,4.1125,0.1216
scn-58669,PbO3F,3.7526,0.1185
scn-58670,TiNbTlBi4F2,9.7813,0.2863
scn-58671,Nb4Tc3O13,6.334,0.2355
scn-58672,AlZnRu2F7,4.4364,0.1552
scn-58673,K3RbOF5,2.3992,0.0904
scn-58674,K3HfPb,9.4459,0.3092
scn-58675,RbMgSeF6,2.2517,0.0851
scn-58676,Rb2NaZrCrF5,3.085,0.1035
scn-58677,Na2CrIrF7,2.8586,0.1016
scn-58678,Cs2HfW15,11.814,6.9583
scn-58679,NaSrMg2In7,19.3004,0.38
scn-58680,Na2Ta2V2Se6O17,4.0509,0.1506
scn-58681,GePbBr,10.0941,0.2418
scn-58682,Cs2ScCr5PbO,6.9754,1.3983
